,Unnamed: 0,utterance,intent,label
4798,4798,My account was charged a debit payment I don't recognize.,Direct Debit Payment Not Recognised.,37
4799,4799,"In my app, a direct debit payment I didn't do shows in my app",Direct Debit Payment Not Recognised.,37
4800,4800,My accounts been charged a payment for something I didn't make.,Direct Debit Payment Not Recognised.,37
4801,4801,looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?,Direct Debit Payment Not Recognised.,37
4802,4802,I see a direct debit charge that I did not approve,Direct Debit Payment Not Recognised.,37
4803,4803,The app shows Direct Debit payments that I didn't make,Direct Debit Payment Not Recognised.,37
4804,4804,I have an unknown direct debit payment on my account,Direct Debit Payment Not Recognised.,37
4805,4805,"There is a direct debit that I didn't set up, what should I do?",Direct Debit Payment Not Recognised.,37
4806,4806,I see a direct debit that I didn't authorize,Direct Debit Payment Not Recognised.,37
4807,4807,"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",Direct Debit Payment Not Recognised.,37
4808,4808,I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,Direct Debit Payment Not Recognised.,37
4809,4809,There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,Direct Debit Payment Not Recognised.,37
4810,4810,My app shows a direct debit that isn't mine.,Direct Debit Payment Not Recognised.,37
4811,4811,I haven't used my card all day but there is a payment showing in the app. Please cancel it!,Direct Debit Payment Not Recognised.,37
4812,4812,There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,Direct Debit Payment Not Recognised.,37
4813,4813,Why is there a direct debit to my account? I didn't do that.,Direct Debit Payment Not Recognised.,37
4814,4814,Help me!  I don't know what my password is.,Passcode Forgotten.,38
4815,4815,"I thought I knew my password but I guess I was wrong, what can I do now?",Passcode Forgotten.,38
4816,4816,I am unable to access my app due to forgetting my passcode.,Passcode Forgotten.,38
4817,4817,I can't recall my password.,Passcode Forgotten.,38
4818,4818,What should I do if I don't know my password?,Passcode Forgotten.,38
4819,4819,Need a new passcode.,Passcode Forgotten.,38
4820,4820,I can't log in with this passocde,Passcode Forgotten.,38
4821,4821,I forgot my passcode. Now what?,Passcode Forgotten.,38
4822,4822,What are the steps to reset my passcode?,Passcode Forgotten.,38
4823,4823,Where do I go to reset the passcode?,Passcode Forgotten.,38
4824,4824,I am unaware of what my password is.,Passcode Forgotten.,38
4825,4825,I can't remember my passcode.,Passcode Forgotten.,38
4826,4826,I forgot my code,Passcode Forgotten.,38
4827,4827,Help me.  The passcode doesn't work.,Passcode Forgotten.,38
4828,4828,The passcode isn't working for me.,Passcode Forgotten.,38
4829,4829,Is there a way to recover my password?,Passcode Forgotten.,38
4830,4830,Can you lookup my password?,Passcode Forgotten.,38
4831,4831,What is my password?,Passcode Forgotten.,38
4832,4832,I forgot my password to get into the app!,Passcode Forgotten.,38
4833,4833,Why doesn't my passcode work?,Passcode Forgotten.,38
4834,4834,I happened to forget my password,Passcode Forgotten.,38
4835,4835,I forgot the passcode on my app.,Passcode Forgotten.,38
4836,4836,I seem to of forgotten my passcode.,Passcode Forgotten.,38
4837,4837,I do not understand why my pass-code is not working.,Passcode Forgotten.,38
4838,4838,My passcode won't work.,Passcode Forgotten.,38
4839,4839,How do I reset my passcode?,Passcode Forgotten.,38
4840,4840,Not sure what my password is.,Passcode Forgotten.,38
4841,4841,how to recover my passcode,Passcode Forgotten.,38
4842,4842,I don't remember my login code,Passcode Forgotten.,38
4843,4843,I need a new login code,Passcode Forgotten.,38
4844,4844,Help!  I forgot my password.,Passcode Forgotten.,38
4845,4845,I happened to forget my passcode,Passcode Forgotten.,38
4846,4846,"what is going on, i have entered my passcode and its not working",Passcode Forgotten.,38
4847,4847,passcode retrieval,Passcode Forgotten.,38
4848,4848,My passcode is not being accepted,Passcode Forgotten.,38
4849,4849,I would like to better understand why my pass-code is not working.,Passcode Forgotten.,38
4850,4850,I can't find my code,Passcode Forgotten.,38
4851,4851,My password doesn't work.,Passcode Forgotten.,38
4852,4852,My passcode was denied.,Passcode Forgotten.,38
4853,4853,I don't know the code for the app.,Passcode Forgotten.,38
4854,4854,I can't remember my password.,Passcode Forgotten.,38
4855,4855,Please help me.  I don't know my code to get into the app.,Passcode Forgotten.,38
4856,4856,"I used to know my password, but not anymore.",Passcode Forgotten.,38
4857,4857,I've forgotten my passcode. Can I reset?,Passcode Forgotten.,38
4858,4858,I am entering my passcode but getting an error.,Passcode Forgotten.,38
4859,4859,I don't remember my password,Passcode Forgotten.,38
4860,4860,Where can I get a new passcode?,Passcode Forgotten.,38
4861,4861,What are the steps for changing my passcode?,Passcode Forgotten.,38
4862,4862,I lost the code and can not get into the app. Help!,Passcode Forgotten.,38
4863,4863,I think my passcode was changed,Passcode Forgotten.,38
4864,4864,How can I reset the passcode if I need to do that?,Passcode Forgotten.,38
4865,4865,I can't log into my account because I lost my password,Passcode Forgotten.,38
4866,4866,What do I do if I can't access my passcode?,Passcode Forgotten.,38
4867,4867,The app passcode has completely slipped my mind.,Passcode Forgotten.,38
4868,4868,Can you help me reset my passcode? I forgot it.,Passcode Forgotten.,38
4869,4869,How do I change my passcode?,Passcode Forgotten.,38
4870,4870,I cannot remember my passcode.,Passcode Forgotten.,38
4871,4871,I don't have a password.,Passcode Forgotten.,38
4872,4872,Where do I go to reset my passcode?,Passcode Forgotten.,38
4873,4873,What do I do if I forgot my passcode?,Passcode Forgotten.,38
4874,4874,I've completely forgot the code to get into the app.,Passcode Forgotten.,38
4875,4875,How can I go about resetting my passcode?,Passcode Forgotten.,38
4876,4876,How can I change my password?,Passcode Forgotten.,38
4877,4877,Is there a way to reset the passcode?,Passcode Forgotten.,38
4878,4878,I can't log in,Passcode Forgotten.,38
4879,4879,Help! I've forgot my app passcode!,Passcode Forgotten.,38
4880,4880,"I need to reset my passcode, this one isn't working",Passcode Forgotten.,38
4881,4881,I don't remember my passcode?,Passcode Forgotten.,38
4882,4882,What do I do if I have forgotten my passcode?,Passcode Forgotten.,38
4883,4883,Can you tell me my code to get into the app?,Passcode Forgotten.,38
4884,4884,"I cannot remember my passcode, is there a way to retrieve it?",Passcode Forgotten.,38
4885,4885,What should I do if my passcode won't work?,Passcode Forgotten.,38
4886,4886,I have forgotten my passcode,Passcode Forgotten.,38
4887,4887,Can my password be reset if I do not have it?,Passcode Forgotten.,38
4888,4888,I can't access my account.,Passcode Forgotten.,38
4889,4889,Lost password,Passcode Forgotten.,38
4890,4890,"I'm locked out of my account as I can't remember my code, what do I do now?",Passcode Forgotten.,38
4891,4891,"Disaster, I've totally forgotten my passcode, can you help me?",Passcode Forgotten.,38
4892,4892,"I want to reset my passcode, how can I do that?",Passcode Forgotten.,38
4893,4893,I tried entering my passcode and it isn't working. Can you help?,Passcode Forgotten.,38
4894,4894,I can't get into the app with the passcode.,Passcode Forgotten.,38
4895,4895,For some reason I forgot the passcode I have.,Passcode Forgotten.,38
4896,4896,I've forgotten my app passcode completely.,Passcode Forgotten.,38
4897,4897,How do I reset my password?,Passcode Forgotten.,38
4898,4898,I lost my passcode.,Passcode Forgotten.,38
4899,4899,I don't know my password anymore.,Passcode Forgotten.,38
4900,4900,Instruct me how to reset the passcode.,Passcode Forgotten.,38
4901,4901,I can't remember what my password is,Passcode Forgotten.,38
4902,4902,I need to reset my passcode. Where do I go to do that?,Passcode Forgotten.,38
4903,4903,How can I reset my passcode?,Passcode Forgotten.,38
4904,4904,How do I get the passcode reset?,Passcode Forgotten.,38
4905,4905,Can someone please help assist me by explaining to me why my pass-code is not working?,Passcode Forgotten.,38
4906,4906,I don't have my passcode to access the app.,Passcode Forgotten.,38
4907,4907,Can I reset the passcode?,Passcode Forgotten.,38
4908,4908,Are there directions to get a new passcode if I forgot mine?,Passcode Forgotten.,38
4909,4909,I need to reset the passcode.,Passcode Forgotten.,38
4910,4910,I can't enter my passcode.,Passcode Forgotten.,38
4911,4911,I think I forgot my passcode,Passcode Forgotten.,38
4912,4912,I don't know my password,Passcode Forgotten.,38
4913,4913,I forgot the code I need to get into the app.,Passcode Forgotten.,38
4914,4914,"I don't know what my passcode is, can you help?",Passcode Forgotten.,38
4915,4915,How can i reset my passcode ?,Passcode Forgotten.,38
4916,4916,What can I do if my passcode won't work?,Passcode Forgotten.,38
4917,4917,"I can't remember my app code, can you reset it?",Passcode Forgotten.,38
4918,4918,Can someone help with my passcode?,Passcode Forgotten.,38
4919,4919,"I tried to withdraw cash and got declined, why is that?",Declined Cash Withdrawal.,39
4920,4920,Why was I declined when I tried to get my money?,Declined Cash Withdrawal.,39
4921,4921,I could not access my money at the ATM,Declined Cash Withdrawal.,39
4922,4922,"i needed money for a night out with the girls but i was declined, why?",Declined Cash Withdrawal.,39
4923,4923,Why was I blocked from withdrawing from the ATM?,Declined Cash Withdrawal.,39
4924,4924,I tried to get funds in hard cash but it was rejected!,Declined Cash Withdrawal.,39
4925,4925,Why won't cash come out of the ATM?,Declined Cash Withdrawal.,39
4926,4926,My withdrawals were going smooth until I got declined today. What is going on?,Declined Cash Withdrawal.,39
4927,4927,I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,Declined Cash Withdrawal.,39
4928,4928,Why was my request for cash declined?,Declined Cash Withdrawal.,39
4929,4929,Where did my money go? I'm not able to withdraw it from my ATM.,Declined Cash Withdrawal.,39
4930,4930,Why was my withdrawal declined,Declined Cash Withdrawal.,39
4931,4931,How come I can't get money at the ATM,Declined Cash Withdrawal.,39
4932,4932,Why was my ATM withdrawal cancelled?,Declined Cash Withdrawal.,39
4933,4933,I couldnt get cash in an ATM,Declined Cash Withdrawal.,39
4934,4934,Why can't I get cash out?,Declined Cash Withdrawal.,39
4935,4935,Why can't I take cash out of the ATM?,Declined Cash Withdrawal.,39
4936,4936,Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,Declined Cash Withdrawal.,39
4937,4937,I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,Declined Cash Withdrawal.,39
4938,4938,The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,Declined Cash Withdrawal.,39
4939,4939,Is there a reason my cash withdrawal was declined?,Declined Cash Withdrawal.,39
4940,4940,My card won't let me withdraw money.,Declined Cash Withdrawal.,39
4941,4941,I can't withdraw money,Declined Cash Withdrawal.,39
4942,4942,Could you tell me why my cash withdrawal was declined?,Declined Cash Withdrawal.,39
4943,4943,"The ATM would not give me cash,why?",Declined Cash Withdrawal.,39
4944,4944,My ATM transaction was cancelled.,Declined Cash Withdrawal.,39
4945,4945,I was denied cash at an ATM,Declined Cash Withdrawal.,39
4946,4946,I was not able to use the ATM to get cash,Declined Cash Withdrawal.,39
4947,4947,Why did I get declined when trying to get cash?,Declined Cash Withdrawal.,39
4948,4948,The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??,Declined Cash Withdrawal.,39
4949,4949,Why wouldn't the ATM give me my money?,Declined Cash Withdrawal.,39
4950,4950,Why are my withdrawals suddenly being declined?,Declined Cash Withdrawal.,39
4951,4951,Can you tell me why I was declined from getting cash?,Declined Cash Withdrawal.,39
4952,4952,Why couldn't I make a withdrawal from the ATM?,Declined Cash Withdrawal.,39
4953,4953,Why is my ATM cash withdrawal not working?,Declined Cash Withdrawal.,39
4954,4954,Is my card broken? I can't get cash out of the ATM,Declined Cash Withdrawal.,39
4955,4955,I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,Declined Cash Withdrawal.,39
4956,4956,i tried to withdraw money but was told i didn't have funds,Declined Cash Withdrawal.,39
4957,4957,The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?,Declined Cash Withdrawal.,39
4958,4958,"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",Declined Cash Withdrawal.,39
4959,4959,I was declined when trying to withdrawal cash!,Declined Cash Withdrawal.,39
4960,4960,I needed cash from the ATM but I couldn't get it.,Declined Cash Withdrawal.,39
4961,4961,My ATM withdrawal was declined.,Declined Cash Withdrawal.,39
4962,4962,"When I went to get cash, it was declined!",Declined Cash Withdrawal.,39
4963,4963,"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",Declined Cash Withdrawal.,39
4964,4964,The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?,Declined Cash Withdrawal.,39
4965,4965,Why was my withdrawal requested cancelled by the ATM?,Declined Cash Withdrawal.,39
4966,4966,I have tried using my card for the first time at the ATM of Notting Hill to withdrawal cash but it didn't work. Does this mean my card isn't working?,Declined Cash Withdrawal.,39
4967,4967,A withdraw I tried to make at the ATM was declined I don't know why.,Declined Cash Withdrawal.,39
4968,4968,Tried using my ATM card earlier at one of your locations for the first time.  It didn't work.  What is going on?,Declined Cash Withdrawal.,39
4969,4969,Why can't I take money from my account?,Declined Cash Withdrawal.,39
4970,4970,"This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined.",Declined Cash Withdrawal.,39
4971,4971,Why was I declined from getting cash?,Declined Cash Withdrawal.,39
4972,4972,"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it.",Declined Cash Withdrawal.,39
4973,4973,My ATM card isn't working for a withdrawl,Declined Cash Withdrawal.,39
4974,4974,Is my card actually working? It's the first time I tried using it,Declined Cash Withdrawal.,39
4975,4975,Is there a reason why my card was declined when I attempted to withdraw money?,Declined Cash Withdrawal.,39
4976,4976,Is the ATM broken? I can't get cash from it.,Declined Cash Withdrawal.,39
4977,4977,what is my monthly spending limit because i was refused my money at an atm,Declined Cash Withdrawal.,39
4978,4978,I can't get cash from the ATM!,Declined Cash Withdrawal.,39
4979,4979,"When I tried to access my cash, I wasn't allowed!",Declined Cash Withdrawal.,39
4980,4980,"My card has been declined by two separate ATM, and I'm worried something is wrong with my account. Would you please see if my account is okay?",Declined Cash Withdrawal.,39
4981,4981,Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,Declined Cash Withdrawal.,39
4982,4982,I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,Declined Cash Withdrawal.,39
4983,4983,ATM withdrawal not working.,Declined Cash Withdrawal.,39
4984,4984,I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,Declined Cash Withdrawal.,39
4985,4985,"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",Declined Cash Withdrawal.,39
4986,4986,I cannot withdraw money from the ATM,Declined Cash Withdrawal.,39
4987,4987,My withdrawal from the ATM was cancelled.,Declined Cash Withdrawal.,39
4988,4988,I'm trying to take money from my account but its not letting me. Help!,Declined Cash Withdrawal.,39
4989,4989,Why won't the ATM let me withdraw money?,Declined Cash Withdrawal.,39
4990,4990,My cash withdrawal was declined.  Why?,Declined Cash Withdrawal.,39
4991,4991,Why couldn't I get cash from an ATM?,Declined Cash Withdrawal.,39
4992,4992,I attempted to get cash in the ATM but it was not authorized,Declined Cash Withdrawal.,39
4993,4993,Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,Declined Cash Withdrawal.,39
4994,4994,The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?,Declined Cash Withdrawal.,39
4995,4995,Why can't I withdraw cash from this ATM?,Declined Cash Withdrawal.,39
4996,4996,I was getting some cash out of the ATM but it cancelled on me without warning.,Declined Cash Withdrawal.,39
4997,4997,I wasn't able to withdraw money at an ATM,Declined Cash Withdrawal.,39
4998,4998,Why can't I withdraw funds from my account?,Declined Cash Withdrawal.,39
4999,4999,I tried to get cash in the ATM but it was not approved,Declined Cash Withdrawal.,39
5000,5000,My card rejected a cash withdrawal. Why?,Declined Cash Withdrawal.,39
5001,5001,Why was my cash withdrawal declined by the ATM?,Declined Cash Withdrawal.,39
5002,5002,I could not get the ATM to work,Declined Cash Withdrawal.,39
5003,5003,totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,Declined Cash Withdrawal.,39
5004,5004,Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,Declined Cash Withdrawal.,39
5005,5005,I tried to pull cash from an ATM but it wouldn't let me.,Declined Cash Withdrawal.,39
5006,5006,"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",Declined Cash Withdrawal.,39
5007,5007,Can you please tell me why I cant get money from the ATM?,Declined Cash Withdrawal.,39
5008,5008,"How do I get money from an ATM using my card? I can't seem to get it to work? I used the pin I had, but maybe it's wrong? What do I need to do to fix this?",Declined Cash Withdrawal.,39
5009,5009,"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",Declined Cash Withdrawal.,39
5010,5010,My card didn't work at the ATM in Notting Hill.  Is my card working?,Declined Cash Withdrawal.,39
5011,5011,Why am I not able to get cash from the ATM?,Declined Cash Withdrawal.,39
5012,5012,my card was frozen due to putting in the wrong pin too much.  how many tries do i have,Declined Cash Withdrawal.,39
5013,5013,I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,Declined Cash Withdrawal.,39
5014,5014,Why was I not able to take cash from the ATM?,Declined Cash Withdrawal.,39
5015,5015,"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",Declined Cash Withdrawal.,39
5016,5016,Why would the ATM machine fail to give me the cash withdrawal I requested?,Declined Cash Withdrawal.,39
5017,5017,I am having trouble withdrawing cash.,Declined Cash Withdrawal.,39
5018,5018,Why is the ATM not allowing me to get cash?,Declined Cash Withdrawal.,39
5019,5019,Why can I not take out cash?,Declined Cash Withdrawal.,39
5020,5020,I tried to get cash but it was declined!,Declined Cash Withdrawal.,39
5021,5021,"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",Declined Cash Withdrawal.,39
5022,5022,The ATM won't let me take out cash,Declined Cash Withdrawal.,39
5023,5023,I'm not able to withdraw money from the ATM but I'm not sure why.,Declined Cash Withdrawal.,39
5024,5024,why wouldnt the atm give me money,Declined Cash Withdrawal.,39
5025,5025,"My cash withdrawal was declined, why?",Declined Cash Withdrawal.,39
5026,5026,"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",Declined Cash Withdrawal.,39
5027,5027,Why can I not get cash from the ATM?,Declined Cash Withdrawal.,39
5028,5028,Why was I not able to get cash from the ATM?,Declined Cash Withdrawal.,39
5029,5029,My card doesn't work. I can't get cash out at an ATM,Declined Cash Withdrawal.,39
5030,5030,Why am I not able to withdraw cash from this ATM?,Declined Cash Withdrawal.,39
5031,5031,Why can't I withdraw money?,Declined Cash Withdrawal.,39
5032,5032,The atm wouldn't give out cash,Declined Cash Withdrawal.,39
5033,5033,What caused my cash withdrawal to be declined?,Declined Cash Withdrawal.,39
5034,5034,Why wont the ATM give me cash?,Declined Cash Withdrawal.,39
5035,5035,Why do I get declined when I try to withdraw cash?,Declined Cash Withdrawal.,39
5036,5036,What was the cause for my card to be declined?,Declined Cash Withdrawal.,39
5037,5037,The ATM cancelled a transaction on me when I was trying to get some cash out.,Declined Cash Withdrawal.,39
5038,5038,Why can't I get cash from the ATM?,Declined Cash Withdrawal.,39
5039,5039,atm refused to give me money,Declined Cash Withdrawal.,39
5040,5040,I was declined when I tried to withdraw cash!,Declined Cash Withdrawal.,39
5041,5041,I couldn't get money from the ATM,Declined Cash Withdrawal.,39
5042,5042,I tried to use the ATM today but it would not accept my card.,Declined Cash Withdrawal.,39
5043,5043,The ATM wouldn't let me withdraw cash.,Declined Cash Withdrawal.,39
5044,5044,"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",Declined Cash Withdrawal.,39
5045,5045,Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,Declined Cash Withdrawal.,39
5046,5046,The ATM wouldn't allow me to withdraw money,Declined Cash Withdrawal.,39
5047,5047,Why am I unable to withdraw my money through this card?,Declined Cash Withdrawal.,39
5048,5048,Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,Declined Cash Withdrawal.,39
5049,5049,ATM apparently not working?  Couldn't access funds in my account?,Declined Cash Withdrawal.,39
5050,5050,Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,Declined Cash Withdrawal.,39
5051,5051,The ATM wouldn't let me have my money.,Declined Cash Withdrawal.,39
5052,5052,I tired to get cash in the ATM but it was cancelled,Declined Cash Withdrawal.,39
5053,5053,Is there something wrong with the ATM? It would not let me pull cash out of my account.,Declined Cash Withdrawal.,39
5054,5054,"Hi, In morning, i was trying to withdraw money from my card, but it got declined. So far it was working fine. Could you please check my card.",Declined Cash Withdrawal.,39
5055,5055,When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,Declined Cash Withdrawal.,39
5056,5056,I can't get any money from my account.,Declined Cash Withdrawal.,39
5057,5057,"I tried to withdraw cash, but got declined!",Declined Cash Withdrawal.,39
5058,5058,"The ATM will not let me get cash, WHY?",Declined Cash Withdrawal.,39
5059,5059,I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,Declined Cash Withdrawal.,39
5060,5060,Why was my atm withdrawl declined,Declined Cash Withdrawal.,39
5061,5061,why would i be declined if i had money iin my account,Declined Cash Withdrawal.,39
5062,5062,Why was my cash withdrawal cancelled at the ATM?,Declined Cash Withdrawal.,39
5063,5063,Why can't I withdraw cash?,Declined Cash Withdrawal.,39
5064,5064,Why am I unable to withdrawal cash?,Declined Cash Withdrawal.,39
5065,5065,I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,Declined Cash Withdrawal.,39
5066,5066,I entered the correct pin but I still couldnt get funds.,Declined Cash Withdrawal.,39
5067,5067,My card wont work at an ATM,Declined Cash Withdrawal.,39
5068,5068,"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",Declined Cash Withdrawal.,39
5069,5069,i entered my pin in wrong and got it frozen. how many tries do i have,Declined Cash Withdrawal.,39
5070,5070,This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,Declined Cash Withdrawal.,39
5071,5071,Why am I having trouble withdrawing cash?,Declined Cash Withdrawal.,39
5072,5072,"I tried to make a withdrawal from the ATM, but it was cancelled.",Declined Cash Withdrawal.,39
5073,5073,I could not get money from an ATM,Declined Cash Withdrawal.,39
5074,5074,I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,Declined Cash Withdrawal.,39
5075,5075,I attempted to get money in cash but it was refused!,Declined Cash Withdrawal.,39
5076,5076,My ATM withdrawal was cancelled,Declined Cash Withdrawal.,39
5077,5077,I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,Declined Cash Withdrawal.,39
5078,5078,"Please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",Declined Cash Withdrawal.,39
5079,5079,"I tried to withdraw some funds from my card, but was declined. How can I get my money?",Declined Cash Withdrawal.,39
5080,5080,I can't get the ATM to give me any cash,Declined Cash Withdrawal.,39
5081,5081,I am unable to get cash from the ATM,Declined Cash Withdrawal.,39
5082,5082,How come the ATM won't give me my money?,Declined Cash Withdrawal.,39
5083,5083,I tried to withdraw cash from your ATM but my transaction was cancelled.,Declined Cash Withdrawal.,39
5084,5084,Why did the ATM cancel my transaction,Declined Cash Withdrawal.,39
5085,5085,Why wouldn't the ATM give me cash?,Declined Cash Withdrawal.,39
5086,5086,Why wouldn't my withdrawal go through?,Declined Cash Withdrawal.,39
5087,5087,I attempted to get cash in the ATM but I was denied,Declined Cash Withdrawal.,39
5088,5088,The ATM didnt let me get cash,Declined Cash Withdrawal.,39
5089,5089,Why am I unable to withdraw money even though in the past I've done it just fine?,Declined Cash Withdrawal.,39
5090,5090,I was declined when I tried to take out cash!,Declined Cash Withdrawal.,39
5091,5091,how come i was declined,Declined Cash Withdrawal.,39
5092,5092,What does it mean when a payment is pending?,Pending Card Payment.,40
5093,5093,Could you please tell me why my purchases from this morning say payment is pending?,Pending Card Payment.,40
5094,5094,The purchase I made is still pending.,Pending Card Payment.,40
5095,5095,Is there a problem with the payment that I see is still pending?,Pending Card Payment.,40
5096,5096,There is a payment that I made that hasn't gone through yet.,Pending Card Payment.,40
5097,5097,How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move,Pending Card Payment.,40
5098,5098,Why does my payment appear as pending?,Pending Card Payment.,40
5099,5099,How long does a payment usually show as pending? Is it normal that mine is still pending?,Pending Card Payment.,40
5100,5100,Why is my payment in pending status?,Pending Card Payment.,40
5101,5101,I have a card payment which shows as pending,Pending Card Payment.,40
5102,5102,I made a payment with my card and it hasn't changed. How long do you think this will take?,Pending Card Payment.,40
5103,5103,Why is the payment showing as pending from things I bought this morning?,Pending Card Payment.,40
5104,5104,I made a card payment which is showing me pending.,Pending Card Payment.,40
5105,5105,Why are my payments not working and show pending?,Pending Card Payment.,40
5106,5106,"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",Pending Card Payment.,40
5107,5107,Why are the things I bought earlier today still showing as pending?,Pending Card Payment.,40
5108,5108,Card payment still pending.,Pending Card Payment.,40
5109,5109,"My card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",Pending Card Payment.,40
5110,5110,I have a payment that has not gone through yet,Pending Card Payment.,40
5111,5111,"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",Pending Card Payment.,40
5112,5112,Why is my purchase showing as pending?,Pending Card Payment.,40
5113,5113,How long will it take for my payment to go through?,Pending Card Payment.,40
5114,5114,After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,Pending Card Payment.,40
5115,5115,"It says ""pending payment?"" Why is it saying this?",Pending Card Payment.,40
5116,5116,Is there a reason my payments are pending?,Pending Card Payment.,40
5117,5117,Why is my card payment still a pending transaction?,Pending Card Payment.,40
5118,5118,"Card payment is still pending, why is that the case?",Pending Card Payment.,40
5119,5119,I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,Pending Card Payment.,40
5120,5120,How come my card payment is still pending?,Pending Card Payment.,40
5121,5121,I notice there's a pending payment on my card.,Pending Card Payment.,40
5122,5122,How is my card payment still pending?,Pending Card Payment.,40
5123,5123,Why is my card payment still pending?,Pending Card Payment.,40
5124,5124,What does pending payment mean?,Pending Card Payment.,40
5125,5125,Why is my payment still pending?,Pending Card Payment.,40
5126,5126,What does it mean when it says that I have a payment that is pending?,Pending Card Payment.,40
5127,5127,My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?,Pending Card Payment.,40
5128,5128,A card payment on my account is shown as pending.,Pending Card Payment.,40
5129,5129,Why is their a charge pending on my card still?,Pending Card Payment.,40
5130,5130,My card payment says pending and it hasn't changed,Pending Card Payment.,40
5131,5131,Card payment is showing as pending,Pending Card Payment.,40
5132,5132,What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,Pending Card Payment.,40
5133,5133,I tried to pay through my account but the payment is not going through. What's going on?,Pending Card Payment.,40
5134,5134,Why is the payment on my card still pending?,Pending Card Payment.,40
5135,5135,What's taking so long for this payment to go through?,Pending Card Payment.,40
5136,5136,Why haven't I gotten my payment yet?,Pending Card Payment.,40
5137,5137,It looks like a payment I've made hasn't made it through yet.,Pending Card Payment.,40
