,text,label,label_name
7524,"I attempted a transfer, but it failed.",35,Failed Transfer.
7525,I couldn't make a transfer,35,Failed Transfer.
7526,Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,35,Failed Transfer.
7527,"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",35,Failed Transfer.
7528,I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,35,Failed Transfer.
7529,Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,35,Failed Transfer.
7530,Why was I not able to complete my transfer?,35,Failed Transfer.
7531,"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",35,Failed Transfer.
7532,Why was my transaction declined?,35,Failed Transfer.
7533,Why wouldn't a transfer go through?,35,Failed Transfer.
7534,Can you please tell me why my transfer failed?,35,Failed Transfer.
7535,I did a transfer earlier but see that it failed to go through.,35,Failed Transfer.
7536,Why has my payment not transferred?,35,Failed Transfer.
7537,I tried to do a transfer but it didn't go through.,35,Failed Transfer.
7538,The attempted transfer failed.,35,Failed Transfer.
7539,I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,35,Failed Transfer.
7540,Why does my transfer keep failing? I've tried 5 times and they all failed.,35,Failed Transfer.
7541,A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,35,Failed Transfer.
7542,"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",35,Failed Transfer.
7543,I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,35,Failed Transfer.
7544,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,35,Failed Transfer.
7545,Why was I unable to complete my transfer?,35,Failed Transfer.
7546,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",35,Failed Transfer.
7547,I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,35,Failed Transfer.
7548,I need to know what is going on. I'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. I'm only getting an error. Can you find out what's going on and help in making the transfer?,35,Failed Transfer.
7549,Can you please explain why my transfer failed?,35,Failed Transfer.
7550,I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.,35,Failed Transfer.
7551,I am trying to transfer money and something is going wrong.,35,Failed Transfer.
7552,I am unsuccessfully trying to make a transfer can you help?,35,Failed Transfer.
7553,"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",35,Failed Transfer.
7554,Why did the bank reject my transfer?,35,Failed Transfer.
7555,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",35,Failed Transfer.
7556,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,35,Failed Transfer.
7557,The transger I tried to make failed.,35,Failed Transfer.
7558,"When I tried to transfer funds to my friend today I was unable to do so, why?",35,Failed Transfer.
7559,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",35,Failed Transfer.
7560,why do i have a failed transfer,35,Failed Transfer.
7561,I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,35,Failed Transfer.
7562,"When I attempted to make a transfer, it failed.",35,Failed Transfer.
7563,Why can't my transfer complete?,35,Failed Transfer.
7564,Why can't I complete the transfer?,35,Failed Transfer.
7565,I want to transfer money. How do I do that for my account?,65,Transfer Into Account.
7566,How do I transfer money into my account?,65,Transfer Into Account.
7567,How can I link my bank to my top up account?,65,Transfer Into Account.
7568,I have an account that is empty of funds. Can I transfer some from another bank?,65,Transfer Into Account.
7569,HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,65,Transfer Into Account.
7570,Whats the transfer process,65,Transfer Into Account.
7571,How can you assist me on topping up on bank transfers to my account?,65,Transfer Into Account.
7572,Can I add money to my account via bank transfer?,65,Transfer Into Account.
7573,I want to op up my account by using bank transfer. How do I go about it?,65,Transfer Into Account.
7574,I have questions about how to transfer money to my account.,65,Transfer Into Account.
7575,I need to add money to my account. Can I do so via bank transfer?,65,Transfer Into Account.
7576,Can I use my bank account to send me more money?,65,Transfer Into Account.
7577,I can't figure out how to transfer money into my account.,65,Transfer Into Account.
7578,Can you please explain how to transfer money using the bank transfer process?,65,Transfer Into Account.
7579,How simple is it to transfer money into my account?,65,Transfer Into Account.
7580,How can my account have money transferred into it?,65,Transfer Into Account.
7581,"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?",65,Transfer Into Account.
7582,How do I use bank transfer to top up my account?,65,Transfer Into Account.
7583,How do I top up?,65,Transfer Into Account.
7584,Why can I not transfer money into my account?,65,Transfer Into Account.
7585,How can I move money from an account at another bank to this one?,65,Transfer Into Account.
7586,What process should I use to transfer money into my account?,65,Transfer Into Account.
7587,"I want to transfer money into my account, what do I do?",65,Transfer Into Account.
7588,I need to deposit money to my account,65,Transfer Into Account.
7589,Can you transfer money to your card by bank transfer?,65,Transfer Into Account.
7590,What do you do to transfer money to my account?,65,Transfer Into Account.
7591,How can I move money from my account at a different bank to the account I have at this bank.,65,Transfer Into Account.
7592,Please provide details on how to top up my account using transfer option,65,Transfer Into Account.
7593,Where can I find out how to transfer money into my account.,65,Transfer Into Account.
7594,How does it work when I transfer money into my account?,65,Transfer Into Account.
7595,I need assistance with transferring funds to another account.,65,Transfer Into Account.
7596,How can I add money to my account from another account I have?,65,Transfer Into Account.
7597,I have money in a foreign account that I want to send to this account.,65,Transfer Into Account.
7598,How can I transfer money into my account?,65,Transfer Into Account.
7599,I need to move money from another bank to this account.,65,Transfer Into Account.
7600,I need to transfer money into this account from my other bank account.,65,Transfer Into Account.
7601,How do I go forth with bank transfers for top up accounts?,65,Transfer Into Account.
7602,"I have an account at another bank, but I want to transfer some of the money to my account here.
.",65,Transfer Into Account.
7603,"I want to do a bank transfer to this bank, from an account at another bank.",65,Transfer Into Account.
7604,What are my bank details so I can do a transfer?,65,Transfer Into Account.
7605,How would I use a bank transfer for topping my account?,65,Transfer Into Account.
7606,I would like to know how to transfer money into my account.,65,Transfer Into Account.
7607,My account is devoid of funds. Am I permitted to submit additional money via bank transfer?,65,Transfer Into Account.
7608,How does a bank transfer for topping my account work?,65,Transfer Into Account.
7609,I'd like to know how transferring my money into my account works.,65,Transfer Into Account.
7610,How is my money transferred to the account,65,Transfer Into Account.
7611,How do I top up my account with a bank transfer?,65,Transfer Into Account.
7612,I need to transfer money to my account from another bank,65,Transfer Into Account.
7613,I would like to transfer money into my account.,65,Transfer Into Account.
7614,I would like to transfer money from my checking account to my savings account.,65,Transfer Into Account.
7615,I want to transfer money into my account,65,Transfer Into Account.
7616,What transfer methods do you accept?,65,Transfer Into Account.
7617,"I need to transfer money into my account, and I don't know how to do that.",65,Transfer Into Account.
7618,"I need to transfer money into my account, HOW?",65,Transfer Into Account.
7619,Can I transfer money to my card via bank-transfer?,65,Transfer Into Account.
7620,How can I transfer some money into a foreign account?,65,Transfer Into Account.
7621,I need to know the process to transfer money into my account.,65,Transfer Into Account.
7622,Can I add money to top up my account via a bank transfer?,65,Transfer Into Account.
7623,What currencies can I use to top up my account?,65,Transfer Into Account.
7624,How do I top up my account using transfer?,65,Transfer Into Account.
7625,Account topping up bank transfers to my account assistance please?,65,Transfer Into Account.
7626,I want to take some funds from my other bank account and add them to this one.,65,Transfer Into Account.
7627,I need more money in my account. Can I add more by transferring?,65,Transfer Into Account.
7628,How do I go about transferring money into my bank account?,65,Transfer Into Account.
7629,How do I go forth on transferring a sum of money from one account to another?,65,Transfer Into Account.
7630,How do I initiated a bank transfer to top up?,65,Transfer Into Account.
7631,How can I transfer money between accounts?,65,Transfer Into Account.
7632,Whats the process of tranfering money into an account?,65,Transfer Into Account.
7633,"I would like to top up my account with a bank transfer, is that allowed?",65,Transfer Into Account.
7634,How can I deposit money to my account?,65,Transfer Into Account.
7635,I have zero dollars in my account. Can I submit additional funds via bank transfer?,65,Transfer Into Account.
7636,What are the steps for  making a transfer for topping up?,65,Transfer Into Account.
7637,"For my account, how do I transfer money in?",65,Transfer Into Account.
7638,How do I transfer money between two of my accounts?,65,Transfer Into Account.
7639,What is the procedure to transfer money to my account?,65,Transfer Into Account.
7640,Is a bank transfer acceptable for topping up my account?,65,Transfer Into Account.
7641,I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?,65,Transfer Into Account.
7642,I need to transfer funds from my other bank account into this bank account.,65,Transfer Into Account.
7643,I want to transfer a sum of money from another bank account I have into this one,65,Transfer Into Account.
7644,Can I transfer money to my account with the app?,65,Transfer Into Account.
7645,Can you tell me how transferring money into my account works?,65,Transfer Into Account.
7646,Help! My account doesn't show any funds. Is transferring funds an option I can use?,65,Transfer Into Account.
7647,How do I transfer cash my into my account?,65,Transfer Into Account.
7648,How can I top up my account by bank transfer?,65,Transfer Into Account.
7649,I was wondering about transferring money into my account and how it works.  Can you tell me about that?,65,Transfer Into Account.
7650,My money is all gone. What ways are okay to add money to my account?,65,Transfer Into Account.
7651,I need to move money from one of my other accounts to this one.,65,Transfer Into Account.
7652,What is the process for transferring money into my account?,65,Transfer Into Account.
7653,Tell me how to top up my account using bank transfer.,65,Transfer Into Account.
7654,Can I top-up my card using a bank transfer.,65,Transfer Into Account.
7655,Can I use a bank transfer to add money to my account?,65,Transfer Into Account.
7656,"I want to top up by transfering accounts, What do I do?",65,Transfer Into Account.
7657,show me how to transfer to my account,65,Transfer Into Account.
7658,How does your app transfer the money,65,Transfer Into Account.
7659,How do I deposit through bank transfer?,65,Transfer Into Account.
7660,My account is depleted. Can I transfer funds from another bank?,65,Transfer Into Account.
7661,Can you please explain the topping up transfer process?,65,Transfer Into Account.
7662,What can I expect if I use bank transfer to top up my account?,65,Transfer Into Account.
7663,I want to transfer some money from my other bank account into this one.,65,Transfer Into Account.
7664,I want to transfer money from another account into this one.,65,Transfer Into Account.
7665,I would like to move money from one account to another to top off my account. Can you explain how I can do that?,65,Transfer Into Account.
7666,Can I withdraw money from another bank and transfer it into my empty account?,65,Transfer Into Account.
7667,How can I go about transferring money to my account?,65,Transfer Into Account.
7668,How can I transfer money to this account from another bank?,65,Transfer Into Account.
7669,can i transfer money i the app,65,Transfer Into Account.
7670,How do I transfer money from one bank account to another?,65,Transfer Into Account.
7671,What steps are taken to transfer money into my account?,65,Transfer Into Account.
7672,I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,65,Transfer Into Account.
7673,Can you please explain how bank transfers work?,65,Transfer Into Account.
7674,Can you help me transfer funds from another bank account to this account?,65,Transfer Into Account.
7675,I am looking to transfer some money from my other bank account into this one.,65,Transfer Into Account.
7676,where do i go to transfer money from one account to this one,65,Transfer Into Account.
7677,I need money put into this account from another one.,65,Transfer Into Account.
7678,Do you know how I can verify that I did a top-up to my card?,71,Verify Top Up.
7679,where is the code for verifying the top up card?,71,Verify Top Up.
7680,The top-up card is verified how?,71,Verify Top Up.
7681,Tell me about verifying top-up,71,Verify Top Up.
7682,What is the verification code for my top up card?,71,Verify Top Up.
7683,Explain to me how to verify the top-up card.,71,Verify Top Up.
7684,How can I verify my top-up card?,71,Verify Top Up.
7685,Can you show me how to verify the top-up card?,71,Verify Top Up.
7686,Can you explain to me the way to verify my top up has gone through?,71,Verify Top Up.
7687,I can't find the top-up card verification code.,71,Verify Top Up.
7688,I would like to receive instructions showing the verification process for top up cards..,71,Verify Top Up.
7689,Where is the top-up verification code located?,71,Verify Top Up.
7690,For what reason must I authenticate the top up?,71,Verify Top Up.
7691,what's my top-up verification code?,71,Verify Top Up.
7692,Why do the top-ups need to be verified?,71,Verify Top Up.
7693,Does the top-up need verified?,71,Verify Top Up.
7694,I am having trouble finding the top-up card verification code.,71,Verify Top Up.
7695,Why do you ask for top-up verification?,71,Verify Top Up.
7696,Where can I find the top up verification code?,71,Verify Top Up.
7697,How is top-up verified?,71,Verify Top Up.
7698,Do I need to verify my top-up card?,71,Verify Top Up.
7699,How do i verify my card?,71,Verify Top Up.
7700,What is the point of verifying a top up?,71,Verify Top Up.
7701,How do I verify my top up?,71,Verify Top Up.
7702,How do I find the top-up verification code?,71,Verify Top Up.
7703,Why does top-up need to be verified?,71,Verify Top Up.
7704,why do i have to verify top up?,71,Verify Top Up.
7705,"I'm trying to verify my top-up card, but I can't find the code...?",71,Verify Top Up.
7706,How can I verify the top-up card?,71,Verify Top Up.
7707,how do I find the code to verify the top up card?,71,Verify Top Up.
7708,I need to find the top up verification code,71,Verify Top Up.
7709,Please help me find my top-up verification code,71,Verify Top Up.
7710,Where can I find the verification code for the card top-up?,71,Verify Top Up.
7711,Do I need to verify my top-up?,71,Verify Top Up.
7712,Why do we need to verify a top-up card?,71,Verify Top Up.
7713,I have a top up card. Where is the verification code?,71,Verify Top Up.
7714,How do I find the code needed in order to verify my top-up card?,71,Verify Top Up.
7715,How do i find my top-up card's verification code?,71,Verify Top Up.
7716,How do I verify the top-up?,71,Verify Top Up.
7717,How many digits identify the top-up verification code?,71,Verify Top Up.
7718,What is the significance of verifying the top-up?,71,Verify Top Up.
7719,Why do we need to verify top-up?,71,Verify Top Up.
7720,Please verify my top-up card,71,Verify Top Up.
7721,Is there a reason why top-up needs verifying?,71,Verify Top Up.
7722,I don't know where the top-up verification code is.,71,Verify Top Up.
7723,Verifying the top-up seems like a hassle.,71,Verify Top Up.
7724,I can't see a verification code anywhere,71,Verify Top Up.
7725,Verify top-up card help?,71,Verify Top Up.
7726,What do I do to verify a top-up?,71,Verify Top Up.
7727,Is there a way to verify a card top-up?,71,Verify Top Up.
7728,How to verify top up card?,71,Verify Top Up.
7729,Why are top-ups being verified?,71,Verify Top Up.
7730,why verify the top up? it doesnt make sense,71,Verify Top Up.
7731,The top-up verification code is not visible.,71,Verify Top Up.
7732,"I just tried to top-up and now I'm getting an additional verification message, why?",71,Verify Top Up.
7733,Where do I find my code to verify my top-up card?,71,Verify Top Up.
7734,Why verify the top-ups?,71,Verify Top Up.
7735,can you tell me where to find the top-up verification code?,71,Verify Top Up.
7736,How do I verify the top-up card?,71,Verify Top Up.
7737,Help me verify the card used on a top-up.,71,Verify Top Up.
7738,"On a card top-up, where can I verify?",71,Verify Top Up.
7739,"I'm trying to verify my top up card, how do I do that?",71,Verify Top Up.
7740,What is the verification process used for?,71,Verify Top Up.
7741,Where is my top-up verification code?,71,Verify Top Up.
7742,Where can i find my top-up verification code?,71,Verify Top Up.
7743,Where is the top-up verification code?,71,Verify Top Up.
7744,I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,71,Verify Top Up.
7745,Why do i have to verify my top-up card?,71,Verify Top Up.
7746,Do I have to verify the top-up?,71,Verify Top Up.
7747,Why do I need to verify the top-up?,71,Verify Top Up.
7748,Where can I find the verification code for the top up card?,71,Verify Top Up.
7749,I can't see a top-up top-up verification code.,71,Verify Top Up.
7750,I don't see the verification code for my card transfer.,71,Verify Top Up.
7751,Why does top-up require verification?,71,Verify Top Up.
7752,is there a reason i need to verify top up,71,Verify Top Up.
7753,Is the verification number on the top up card,71,Verify Top Up.
7754,What  is the verification process for a top up card?,71,Verify Top Up.
7755,Where is the top-up card verification code?,71,Verify Top Up.
7756,How do I verify the top up?,71,Verify Top Up.
7757,I am looking for my top-up verification code and cannot find it.,71,Verify Top Up.
7758,How do i authenticate a top-up card?,71,Verify Top Up.
7759,Do I need to verify the top-up?,71,Verify Top Up.
7760,What's the deal with verifying the top-up?,71,Verify Top Up.
7761,Can you tell me where to find my top-up verification code?,71,Verify Top Up.
7762,Where Is the top up verification code found?,71,Verify Top Up.
7763,Please tell me how to verify my top up card.,71,Verify Top Up.
7764,How do i secure a top-up card?,71,Verify Top Up.
7765,What's up with verifying top-ups?,71,Verify Top Up.
7766,Why do I need to verify a top-up?,71,Verify Top Up.
7767,Can I verify my top-up card?,71,Verify Top Up.
7768,Why is it necessary to verify the top up?,71,Verify Top Up.
7769,Why should I verify the top-up?,71,Verify Top Up.
7770,this verifying the top up is annoying,71,Verify Top Up.
7771,Why do we need to verify top-ups?,71,Verify Top Up.
7772,How are top-ups verified?,71,Verify Top Up.
7773,Tell me how I can verify a card top-up.,71,Verify Top Up.
7774,Do i need to verify my top up?,71,Verify Top Up.
7775,My top up card needs verification and I don't know how to do it,71,Verify Top Up.
7776,Where's my top up code?,71,Verify Top Up.
7777,Where do I find the verification code for the card I'm topping up?,71,Verify Top Up.
7778,Where can I find the verification code for a top-up?,71,Verify Top Up.
7779,Where do i verify a top-up card?,71,Verify Top Up.
7780,What is the top up code for?,71,Verify Top Up.
7781,why do you verify the top up,71,Verify Top Up.
7782,Tell me why I need top-up to be verified?,71,Verify Top Up.
7783,"I just want to top-up, why do I need to verify anything?",71,Verify Top Up.
7784,Verifying top-up cards necessary?,71,Verify Top Up.
7785,Where is the top-up verification code sent?,71,Verify Top Up.
7786,What's a verification code?,71,Verify Top Up.
7787,Tell me how to verify a top up.,71,Verify Top Up.
7788,Where is the verification code display?,71,Verify Top Up.
7789,What can I do to verify my card?,71,Verify Top Up.
7790,Why is top-up verified?,71,Verify Top Up.
7791,Why do I need top-up to be verified?,71,Verify Top Up.
7792,How do I authenticate my top-up?,71,Verify Top Up.
7793,What is the verification process for my card?,71,Verify Top Up.
7794,i don't see the top-up verification code anywhere,71,Verify Top Up.
7795,I'm being asked for a verification code. Where do I find it?,71,Verify Top Up.
7796,Why does a top- up need to be verify?,71,Verify Top Up.
7797,Help my find the verification code on a top-up.,71,Verify Top Up.
7798,How can I verify my top up?,71,Verify Top Up.
7799,I need help finding the verification code on the top up card.,71,Verify Top Up.
7800,What does top-up verification do?,71,Verify Top Up.
7801,I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,71,Verify Top Up.
7802,How do I go about verifying the top-up card?,71,Verify Top Up.
7803,why do i need to verify the top up?,71,Verify Top Up.
7804,Are extra charges added for sending out additional cards?,39,Getting Spare Card.
7805,I'd like to order an additional card,39,Getting Spare Card.
7806,I want some extra physical cards.,39,Getting Spare Card.
7807,"I would like open a second card for my daughter, how can you assist me?",39,Getting Spare Card.
7808,Am I gonna be charged for sending out more cards?,39,Getting Spare Card.
7809,Would I have to pay anything if I need an additional card?,39,Getting Spare Card.
7810,Is it possible to get a second card for my daughter?,39,Getting Spare Card.
7811,Can I get a few more physical cards?,39,Getting Spare Card.
7812,What's the limit on total number of cards I can have?,39,Getting Spare Card.
7813,Is there a charge for sending out more cards?,39,Getting Spare Card.
7814,How much does it cost to get more cards?,39,Getting Spare Card.
7815,How can I create another card linked to this account?,39,Getting Spare Card.
7816,May I order another card?,39,Getting Spare Card.
7817,Can I order another card?,39,Getting Spare Card.
7818,Can I order a second card?,39,Getting Spare Card.
7819,Can I have more physical cards?,39,Getting Spare Card.
7820,How many physical cards am I allowed to have?,39,Getting Spare Card.
7821,I want to get few more physical cards,39,Getting Spare Card.
7822,Please tell me if I'm going to be charged for sending out more cards?,39,Getting Spare Card.
7823,Can I get more cards just incase?,39,Getting Spare Card.
7824,Would I be able to get a second card?,39,Getting Spare Card.
7825,Do you charge for sending out more cards?,39,Getting Spare Card.
7826,I need a second card on this account for my daughter.,39,Getting Spare Card.
7827,How can I get another card?,39,Getting Spare Card.
7828,Can I have a third card?,39,Getting Spare Card.
7829,I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,39,Getting Spare Card.
7830,I'd like to provide my daughter with a card - could I get an additional card from my account to give her?,39,Getting Spare Card.
7831,What is the price for an additional card?,39,Getting Spare Card.
7832,Can I get a second card for free?,39,Getting Spare Card.
7833,Will I be charged if I add more cards to the account?,39,Getting Spare Card.
7834,How many cards am I allowed?,39,Getting Spare Card.
7835,"Can my daughter also have a card issued in her name, but linked to my account?",39,Getting Spare Card.
7836,I'd like to order another card,39,Getting Spare Card.
7837,Can I have a supplementary card?,39,Getting Spare Card.
7838,"I lost my card and need a new one, will it cost me?",39,Getting Spare Card.
7839,My daughter need a card from this account. Is that possible?,39,Getting Spare Card.
7840,My daughter would like a card from my account?  Can I do this?,39,Getting Spare Card.
7841,Are there any fees to get additional cards?,39,Getting Spare Card.
7842,Can you send me more cards for my account?,39,Getting Spare Card.
7843,"I would like some more physical cards, what is my limit?",39,Getting Spare Card.
7844,Can I have a duplicate second card?,39,Getting Spare Card.
7845,"I want to give a second card for this account to my daughter, would this be possible?",39,Getting Spare Card.
7846,What is the procedure for me to get more cards on my account?,39,Getting Spare Card.
7847,Am I permitted to have a spare card?,39,Getting Spare Card.
7848,I was wondering if I could get a second card on this account? I would like my daughter to have one.,39,Getting Spare Card.
7849,Do I have to pay for a second card?,39,Getting Spare Card.
7850,I would like to purchase another card.,39,Getting Spare Card.
7851,Is it possible to order another card?,39,Getting Spare Card.
7852,I'd like to have extra cards. Will I have to pay for that?,39,Getting Spare Card.
7853,How do I get a spare card?,39,Getting Spare Card.
7854,How do i request more physical cards?,39,Getting Spare Card.
7855,What steps do I need to get another card?,39,Getting Spare Card.
7856,I would like more physical cards,39,Getting Spare Card.
7857,Is there a charge for getting more cards?,39,Getting Spare Card.
7858,Can I have a second card issued to another family member?,39,Getting Spare Card.
7859,How do I obtain a second card?,39,Getting Spare Card.
7860,How much is it to buy another card? I was hoping to buy another one.,39,Getting Spare Card.
7861,Where do I order additional cards?,39,Getting Spare Card.
7862,How much would an extra card cost?,39,Getting Spare Card.
7863,I would like an extra card.,39,Getting Spare Card.
7864,Do you send duplicate cards?,39,Getting Spare Card.
7865,I would like to use one of my cards for a family member. Is that allowed?,39,Getting Spare Card.
7866,Can another family member hold a card for this account in addition to mine?,39,Getting Spare Card.
7867,I need another card,39,Getting Spare Card.
7868,"If I need an additional card, is there a fee for that?",39,Getting Spare Card.
7869,I want a new card,39,Getting Spare Card.
7870,Will I get charged for sending out more cards?,39,Getting Spare Card.
7871,How many different cards can I have for my account?,39,Getting Spare Card.
7872,I need more physical cards.,39,Getting Spare Card.
7873,Am I allowed to carry an additional card?,39,Getting Spare Card.
7874,Does it cost extra to send out more than one card?,39,Getting Spare Card.
7875,How do I get extra physical cards?,39,Getting Spare Card.
7876,Can I get spare cards?,39,Getting Spare Card.
7877,Is it possible to get another card?,39,Getting Spare Card.
7878,I need more physical cards than I have right now!,39,Getting Spare Card.
7879,Is a new debit card free?,39,Getting Spare Card.
7880,How many cards can I have?,39,Getting Spare Card.
7881,"If I want to send out more cards, do you charge extra for that?",39,Getting Spare Card.
7882,Do you charge extra for duplicate cards?,39,Getting Spare Card.
7883,I would like to get additional physical cards at this time,39,Getting Spare Card.
7884,How do I receive more physical cards,39,Getting Spare Card.
7885,"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",39,Getting Spare Card.
7886,Would it be possible for me to get a second card?,39,Getting Spare Card.
7887,"I am interested in giving a second card to my daughter, how can I make this happen?",39,Getting Spare Card.
7888,Is it possible for me to give my daughter a second card for this account?,39,Getting Spare Card.
7889,"daughter needs card, how do i add her",39,Getting Spare Card.
7890,Is there any way to get another card on the same account?,39,Getting Spare Card.
7891,If I need more than cards will I have to pay a fee to receive them?,39,Getting Spare Card.
7892,I need a new card.,39,Getting Spare Card.
7893,I'd like to get another card,39,Getting Spare Card.
7894,"If I get another card, what kind of fees am I looking at?",39,Getting Spare Card.
7895,Will there be a charge for sending out more cards?,39,Getting Spare Card.
7896,I would like to get a few more physical cards.,39,Getting Spare Card.
7897,How many active cards can I have?,39,Getting Spare Card.
7898,How much does it cost for additional cards?,39,Getting Spare Card.
7899,What should I do if I want to get another card for someone in my family?,39,Getting Spare Card.
7900,How do I order another card?,39,Getting Spare Card.
7901,I'm looking to get an additional card.,39,Getting Spare Card.
7902,Can I get another card?,39,Getting Spare Card.
7903,I would like to get some extra cards?,39,Getting Spare Card.
7904,Is it free to send out more cards?,39,Getting Spare Card.
7905,Is it possible to purchase more physical cards with my account?,39,Getting Spare Card.
7906,Is there a fee for sending out more cards?,39,Getting Spare Card.
7907,How much is it to send out additional cards?,39,Getting Spare Card.
7908,Will it cost me to get a second card?,39,Getting Spare Card.
7909,How do I get another card,39,Getting Spare Card.
7910,Is there a fee for sending additional cards?,39,Getting Spare Card.
7911,Is it possible to have a second card?,39,Getting Spare Card.
7912,I would like a second card.,39,Getting Spare Card.
7913,What is the charge for sending out more cards?,39,Getting Spare Card.
7914,"I would like to give another card to my daughter, how can I proceed?",39,Getting Spare Card.
7915,What's the process to receive a second card?,39,Getting Spare Card.
7916,how is it possible to add another card to account,39,Getting Spare Card.
7917,How do I go about ordering another card?,39,Getting Spare Card.
7918,How do I get extra cards?,39,Getting Spare Card.
7919,Do you send more than one card?,39,Getting Spare Card.
7920,Are extra cards free?,39,Getting Spare Card.
7921,Do you charge for sending more cards?,39,Getting Spare Card.
7922,Can I have another card in addition to my first one?,39,Getting Spare Card.
7923,"I need a second card, can I have more than one?",39,Getting Spare Card.
7924,I want a backup second card. Is this possible?,39,Getting Spare Card.
7925,Physical cards are what I need more of,39,Getting Spare Card.
7926,Can I have a spare card for this account please?,39,Getting Spare Card.
7927,I need two cards. Is this possible?,39,Getting Spare Card.
7928,Can I have more than one card?,39,Getting Spare Card.
7929,I need another card for a member of my family. Is this possible? How soon can I get one?,39,Getting Spare Card.
7930,Is there any way I can get more physical cards to use with my account?,39,Getting Spare Card.
7931,Can I give a second card for this account to my daughter?,39,Getting Spare Card.
7932,Is it possible to give a second card from my account to my daughter?,39,Getting Spare Card.
7933,"Help me please, I need to top up cash.",58,Top Up By Cash Or Cheque.
7934,Do you have any options to top up with a cheque on my account?,58,Top Up By Cash Or Cheque.
7935,Is there somewhere I can send a check to add to my account?,58,Top Up By Cash Or Cheque.
7936,Will a cheque suffice?,58,Top Up By Cash Or Cheque.
7937,I can't find any option to top up with a cheque?,58,Top Up By Cash Or Cheque.
7938,How do I top up with a cheque?,58,Top Up By Cash Or Cheque.
7939,Can I use a check to get gas?,58,Top Up By Cash Or Cheque.
7940,Can I deposit a check?,58,Top Up By Cash Or Cheque.
7941,where can i deposit a check,58,Top Up By Cash Or Cheque.
7942,How can I put more money into my account?,58,Top Up By Cash Or Cheque.
7943,Is there anyway to use a cheque to top up?,58,Top Up By Cash Or Cheque.
7944,How do I top up with cash?,58,Top Up By Cash Or Cheque.
7945,Can I add money to my account with cash?,58,Top Up By Cash Or Cheque.
7946,I want to top up by cheque,58,Top Up By Cash Or Cheque.
7947,Can I top up using cash?,58,Top Up By Cash Or Cheque.
7948,Can I mail in a check to top up?,58,Top Up By Cash Or Cheque.
7949,How do I use a cheque to top up?,58,Top Up By Cash Or Cheque.
7950,Where's the button to top up with a cheque?,58,Top Up By Cash Or Cheque.
7951,I can't find how to top up my account with a check.  Where is that?,58,Top Up By Cash Or Cheque.
7952,Do you take checks?,58,Top Up By Cash Or Cheque.
7953,Is there such thing as top up by cheque?,58,Top Up By Cash Or Cheque.
7954,I got a cheque that I want to top up with?,58,Top Up By Cash Or Cheque.
7955,What is not accepted in order for me to top up my account?,58,Top Up By Cash Or Cheque.
7956,Can I only top-up digitally? Or could I use cash?,58,Top Up By Cash Or Cheque.
7957,I want to top up my account with a cheque,58,Top Up By Cash Or Cheque.
7958,How can I add physical money to my card?,58,Top Up By Cash Or Cheque.
7959,I need to top up using a cheque,58,Top Up By Cash Or Cheque.
7960,Can I top up with cash,58,Top Up By Cash Or Cheque.
7961,How do I top up by cheque?,58,Top Up By Cash Or Cheque.
7962,I want to do a cash deposit to top up. How do I do this?,58,Top Up By Cash Or Cheque.
