text,intent
Show me all reminders of birthdays between today and December 31st this year,Get Reminder.
Can you delete all weekend reminders for next month.,Delete Reminder.
Do I have an reminder set for paying the bills for this month,Get Reminder.
put in a reminder for Yoga class Thursday mornings at 7:00 AM next 8 weeks.,Create Reminder.
How many meeting reminders do I have set for next week?,Get Reminder Amount.
How many reminders do i have to text meeting times to the team,Get Reminder Amount.
Change my reminders about my car wash to Tuesday at noon.,Update Reminder Date Time.
"Set a reoccurring reminder for every 28 days, starting today; label it as """"""""period time.",Create Reminder.
Show me all my reminders for working out on wednesdays,Get Reminder.
Please remove my reminder about my my child's school pick up time,Delete Reminder.
Send a reminder to Koz about Monday night's Packer game.,Create Reminder.
Show me the reminders set for Rob's dentist appointments this month.,Get Reminder.
Set up a reminder to update my website each end of the month.,Create Reminder.
Show me all the birthday alerts for this month.,Get Reminder.
where are we having happy hour for my work meet up reminder,Get Reminder Location.
Please furnish me with all my reminders.,Get Reminder.
Show me all the meetings reminders for this month.,Get Reminder.
Show me reminders of lunch plans this week.,Get Reminder.
show me all my reminders for September 1 - September 10th so I can reschedule them,Get Reminder.
Set a reminder for the Martin Family reunion 3 months before October 17th.,Create Reminder.
Delete all the reminders involving Eric and hiking.,Delete Reminder.
Remove all reminders involving my sister,Delete Reminder.
show all reminders i set for scheduling pool time for the groups,Get Reminder.
Review all my work meeting reminders and delete all the ones set for Tuesdays.,Delete Reminder.
Please remind me to email Cale about the status of the water filter shipment,Create Reminder.
update the weekly status reminder to tuesday and friday,Update Reminder Date Time.
Show me all my work reminders for next week.,Get Reminder.
Read me all of my birthday reminders for the month of June.,Get Reminder.
Delete the reminder for my dental appointment on the 20th.,Delete Reminder.
"Set two reminders, one for one hour and another for three hours before the meeting.",Create Reminder.
Remind me a day in advance about my hair appointment at 10 am next Thursday,Create Reminder.
Display the reminders for John and his doctor appointments.,Get Reminder.
I dont need to be reminded when to leave for loans dinner party  cancel it,Delete Reminder.
delete the reminder to walk with Louann on Mondays,Delete Reminder.
do i have any reminders about John this week,Get Reminder.
Reminder to walk the dog every morning before work.,Create Reminder.
I need the reminder telliing me when Luci's brother's funeral is.,Get Reminder Date Time.
can you show me all of the event reminders for the month of september,Get Reminder.
Get the reminder about the new venue for Yoga Group,Get Reminder.
did i set up the reminder for the birthday dinner next Saturday?,Get Reminder.
Where's my reminder on where Tianna's graduation party is?,Get Reminder Location.
Stop my reminder to read the book for my Book Club.  I already finished reading it.,Delete Reminder.
how many reminders do i have set over the weekend?,Get Reminder Amount.
List all the reminders for my birthday party,Get Reminder.
Show all reminders related to my kids at school.,Get Reminder.
Please show me reminder when my next gynecologist appointment is,Get Reminder Date Time.
Help me find the reminders for all the new fall shows I want to watch,Help Reminder.
delete all recent reminders containing word project,Delete Reminder.
How many job interview reminders so I have set up this week?,Get Reminder Amount.
Submit marketing proposal tomorrow before meeting with Sarah reminder,Create Reminder.
Please remind me a week before the birthday party to buy tablecloths,Create Reminder.
Show me all movie reminders the week before my wedding anniversary.,Get Reminder.
Remind me to fetch the laundry in at 8pm every Thursday.,Create Reminder.
show meeting reminders for both jim and sally,Get Reminder.
Can you find me the birthday reminder for this week and who it is for?,Get Reminder.
"I need to set up reminder to take my dog for walk at 12 pm, 6 pm and 8 pm",Create Reminder.
Can you remind me to do the dishes on Saturday so they are clean for the get-together we are hosting?,Create Reminder.
Tell me all the reminders I have for Monday morning.,Get Reminder.
Remind me to check for surveys every day at 7 pm.,Create Reminder.
Remind me what reminder is going to remind me something next,Get Reminder.
Can you tell me if I have any reminders for Monday?,Get Reminder.
show me all saved reminders,Get Reminder.
would you set a reminder for the first day of every month to pay my mortgage payment,Create Reminder.
When is the reminder for flight to brazil,Get Reminder Date Time.
Setup reminders to in the Pacific Time Zone to contact the Support Vendor at 1pm,Create Reminder.
how do i see my reminders for tomorrow,Get Reminder.
can you show me my party reminder for this weekend,Get Reminder.
Set a reminder to rent from Hertz on the morning of my flight to Arizona.,Create Reminder.
remove all the reminders about emailing to people,Delete Reminder.
please show my reminders for wexford tomorrow,Get Reminder.
What are my reminders for the family list today?,Get Reminder.
Do I have any reminders for my mom this week?,Get Reminder.
Tell me all reminders for Mondays.,Get Reminder.
Remind me the day before my doctor appointment with time and location,Create Reminder.
Remind me of when I am supposed to switch over my internet provider,Create Reminder.
List all reminder involving baseball,Get Reminder.
get all reminders for doctor and dentist visits in November,Get Reminder.
"set a reminder for me to submit my weekly time sheet, but set it every 2 weeks instead of every week.",Create Reminder.
Can you delete the reminder for Tuesday's dance class?,Delete Reminder.
I need a reminder to pick the pepper from the garden at 5pm.,Create Reminder.
Please show me reminders when my next test in Biology class,Get Reminder Date Time.
Make a reminder so I remember to fax the meter reading to the city every three months beginning on the first of October.,Create Reminder.
did I set a reminder to get the groceries this weekend?,Get Reminder.
Show me the location of my dinner reminder with Kellie,Get Reminder Location.
Cancel my reminder for tomorrow's dinner.,Delete Reminder.
set reminder for the pantry food drive during july and remind everyone  the kick off will sponser a band on the 1st fri night check dates,Create Reminder.
Show me the reminders to give my dogs their monthly flea medicine.,Get Reminder.
Show the location of the work function reminder next Monday,Get Reminder Location.
show all weekend reminders for my childrens swim lessons,Get Reminder.
Remind me to shoot Tim an email about the details of the meeting tonight,Create Reminder.
Update my payment alert to include Target Credit Card,Update Reminder Todo.
get all reminders about feeding my cat,Get Reminder.
"I need to be reminded about the birthday party Saturday, remind me to pick up the cake too.",Create Reminder.
Find reminders for my Yoga group.,Get Reminder.
Show all of our reminders for this month,Get Reminder.
show me all reminders for my upcoming surgery,Get Reminder.
set a reminder that it is a holiday on monday so do not take out the trash,Create Reminder.
Cancel the recurring reminder for lunch meeting with the school group.,Delete Reminder.
What reminders do I have for school this week?,Get Reminder.
Remind me to pick up Wanda's kid after Tuesday's swim practice,Create Reminder.
Remind me to send Andrea the RSVP for the wedding by the end of the week.,Create Reminder.
cancel all the reminders i've got,Delete Reminder.
Delete all reminders about work emails,Delete Reminder.
How many reminders do I have for October?,Get Reminder Amount.
How many reminders are listed this week for school?,Get Reminder Amount.
Show me today's reminders,Get Reminder.
What reminders did I set for today?,Get Reminder.
remind the couples golf league to bring canned food for donation night,Create Reminder.
"I do not need a reminder to pick up Sue this a.m., please disregard",Delete Reminder.
"Don't forget to remind me a half hour before Jill gets out of class Monday through Friday, starting this Monday.",Create Reminder.
Create a repeat reminder to water the plants every other Saturday starting this week,Create Reminder.
"Give me a list of my reminders for Friday, August 24",Get Reminder.
Delete the reminder to meet John for breakfast,Delete Reminder.
get all my weekend reminders with chris,Get Reminder.
Show me the reminders for today,Get Reminder.
On what date does the church choir rehearsal reminder start?,Get Reminder Date Time.
Remind me to tell the assistant to water the plant every Monday.,Create Reminder.
"remind me tomorrow, all day, finish survey",Create Reminder.
"My dinner date is at 8, but please send me a reminder one hour beforehand.",Create Reminder.
can you tell me all the reminders for work meetings this week,Get Reminder.
Set up a bi-weekly reminder about my Home Owner's Association meetings.,Create Reminder.
What is the reminders for my husbands meetings this week,Get Reminder.
show me all my reminders for maggie,Get Reminder.
List all reminders for tutoring next month,Get Reminder.
Where is it that I have to go in my reminder for next week.,Get Reminder Location.
Create a reminder for each one of my trips out of town next week to repack my suitcase,Create Reminder.
What day is my reminder about dinner with the Grothe's?,Get Reminder Date Time.
Remind me to email Stephen about work conference.,Create Reminder.
"I made an appointment for Braydon for his eye doctor this month on the 20th, set up a reminder for one hour ahead to both of us.",Create Reminder.
When is my next reminder for Julia?,Get Reminder Date Time.
Remove reminders with Susan next week.,Delete Reminder.
Remind Dave to scan the paintings to make digital files and print out 20 color print outs for me,Create Reminder.
Delete all reminders for Mark Merry this month.,Delete Reminder.
I want to see all tennis league match reminders,Get Reminder.
When is my next reminder for my pageant group?,Get Reminder.
show all my birthday reminders for the next month.,Get Reminder.
Remind me to send meeting minutes to all members of the baseball club by Friday.,Create Reminder.
Remind me that the new supreme drop is Saturday,Create Reminder.
eliminate thursday's weekly reminder to clean closets,Delete Reminder.
Show my reminders for the rest of the afternoon today,Get Reminder.
When is my next reminder for Manager's Store meeting?,Get Reminder Date Time.
Create daily schedule reminder to map locations for boys football practice,Create Reminder.
Reminder for getting popsicles before the party and to make sure they are sugar free,Create Reminder.
show me all reminders set for cookouts in the next 2 months,Get Reminder.
Extend the reminder for tomorrow's dinner from 7pm to 8pm,Update Reminder Date Time.
i need to check the reminders for the christmas play schedule for oct-dec,Get Reminder.
How many reminders are set for this weekend after 5:00 pm?,Get Reminder Amount.
Set a reminder for Jack to email a status update on the project by 3pm tomorrow,Create Reminder.
List all of last weeks reminders,Get Reminder.
Add to my financial review a reminder list for banking needs.,Create Reminder.
show me reminders for all vet's appointments this month,Get Reminder.
"Bob wants me to have you remind us about the gala on Friday, can you do that for us?",Create Reminder.
find my reminders from july's meetings,Get Reminder.
show any reminders for my car maintenance,Get Reminder.
is my reminder to meet with jane for this weekend or next weekend?,Get Reminder Date Time.
Get all my weekend reminders with Max.,Get Reminder.
Show me any reminders that I have for parties that I am going to attend this month.,Get Reminder.
How many reminders do I have set up for automatic bill paying per month,Get Reminder Amount.
What event reminder is for today?,Get Reminder.
get rid of the reminders set up for playdates through the rest of this month,Delete Reminder.
Create a reminder every two hours for the rest of the day to pack my gear for the trip tomorrow.,Create Reminder.
Set up a reminder about my photoshop ideas - Use the tricks from the youtube website,Create Reminder.
find reminder for husband's dental visit,Get Reminder.
create a reminder for me to send team scores every friday morning from august to november,Create Reminder.
I need a reminder to make sure I have taken my medication by 6 AM every single morning,Create Reminder.
I need to see the reminder for today at 1pm.,Get Reminder.
remove the reminder about going to the movies on wedensday,Delete Reminder.
Send a reminder to Arun an hour before his 8 AM paper route tomorrow.,Create Reminder.
Can you remind me to a daily meditation before I go to bed?,Create Reminder.
delete all alerts that repeat every month until end of 2018,Delete Reminder.
Show me my reminders for my Justice class.,Get Reminder.
Did I set a reminder for the sales pitch on Monday,Get Reminder.
let me see the reminders i have for the next two weeks,Get Reminder.
Did Justin send a reminder about dinner tonight?,Get Reminder.
Please remind me on Sunday that I have a Groupon for Cravin Thai,Create Reminder.
Send a reminder to my workout team to bring pink water bottles today.,Create Reminder.
Show me all the reminders I have waiting for this weekend,Get Reminder.
Show me all charity event reminders for September.,Get Reminder.
Pull up all of my morning reminders for next week,Get Reminder.
Set a reminder for the work group meeting to start tomorrow.,Create Reminder.
Please change Paul's dentist reminder to August 23rd at 8 am,Update Reminder Date Time.
set a yearly reminder for august 18th for ricks anniversary party,Create Reminder.
Please show me tomorrow's Golf Club reminders.,Get Reminder.
I need all the reminders that I had with my mother for the weekend of Labor Day,Get Reminder.
am i able to combine Ralph's and my reminders together?,Help Reminder.
Find my barber's appointment reminder for next week.,Get Reminder.
Remind me to reply to Vickie that I can meet with her on Monday,Create Reminder.
Delete the monthy store meeting reminder.,Delete Reminder.
Display all reminders for the Eastern time zone that are about John's business now.,Get Reminder.
what's the earliest reminder set before 2 pm tomorrow,Get Reminder.
delete all my trash day reminders,Delete Reminder.
Please delete my appointment reminder for Friday and reschedule it for Monday.,Update Reminder Date Time.
where is the reminder about meeting sharon tomorrow,Get Reminder Location.
Remove my volunteer reminder for the food pantry monthly.,Delete Reminder.
Can you remind me of the ingredients for carrot cake?,Create Reminder.
remind me to email the report at 10:20 am at 10:10 am,Create Reminder.
Can you please delete the reminder to meet with the realtor?,Delete Reminder.
Deletemy coffee reminder with Alex,Delete Reminder.
Show me the reminder for tomorrow at 5 P.M.,Get Reminder.
Show me all the art camp group reminders.,Get Reminder.
bring up my work related reminders,Get Reminder.
Show me the reminders for the Class Reunion planning group,Get Reminder.
I don't need the 30 minute reminder before dinner tonight,Delete Reminder.
Remove the alert on my reminder about mom's birthday.,Delete Reminder.
Send me reminders for The Cooks group,Get Reminder.
"The Happy Hour party for tomorrow is cancelled, and there is no need for a reminder. Please delete it Bot!",Delete Reminder.
Can you set a reminder for an hour before my test this Tuesday?,Create Reminder.
Set up a reminder about my meeting with Rick on Monday morning at 11 a.m.,Create Reminder.
delete my reminder to lisa,Delete Reminder.
When is my reminder to contact Jen about the baby shower?,Get Reminder Date Time.
The Bingo session is cancelled for Sunday and I want you to delete that reminder.,Delete Reminder.
What are my reminders for set to for dinner on Valentines Day?,Get Reminder.
Delete my reminder for the first day of college,Delete Reminder.
Find me all the reminder's about Chance's birthday party,Get Reminder.
I need all reminders for the month of July 2018 pertaining to our beach trip.,Get Reminder.
Get rid of my reminders about the new job interview,Delete Reminder.
"I need to pick up some ketchup, can you remind me after work at 4:30 pm?",Create Reminder.
show me all the reminders about Lori,Get Reminder.
remind the team practice tomorrow morningle ev,Create Reminder.
please delete all skype meeting reminders for month of september,Delete Reminder.
reminder to take out trash every monday,Create Reminder.
Please cancel all the reminders about any upcoming appointments with Doctor Haynes.,Delete Reminder.
Remind my ladies night group that the night has been changed to Friday,Create Reminder.
Pull up all of my event reminders for October and delete them all,Delete Reminder.
When do I have the car maintenance check reminder.,Get Reminder Date Time.
Switch the reminder from Mondays to Tuesdays for going to Zumba class.,Update Reminder Date Time.
show me all weekend reminders with play group,Get Reminder.
Show me my reminders for tomorrow morning and tomorrow evening.,Get Reminder.
set alert to email parents who havent turned in permission/application sheets for the annual youth ski trip confirm chaperones that are coming,Create Reminder.
delete all reminders for the Japan-Taiwan group.,Delete Reminder.
show me all reminders i have that include calli in them,Get Reminder.
Remind me that Walmart is having the two-for-one coupon sale every day next week from 6 a.m. to midnight,Create Reminder.
remind jake to send nam flowers for president's day,Create Reminder.
Show me reminders I set for my husband’s doctor appointments,Get Reminder.
Set up a reminder for Bachelor in Paradise Monday and Tuesday for the next 6 weeks,Create Reminder.
set a reminder to me my dad on Thursday at 7 pm,Create Reminder.
Remind me to reply to Bamby that we can meet up for dinner on Friday.,Create Reminder.
Remind me that I need to reschedule my appointment with Darry on the 18th to after school and not in the morining.,Create Reminder.
Show reminders that repeat on Mondays,Get Reminder.
In reminders. please check delivery estimates for the appliances,Get Reminder.
Show me the reminders that I have for ballet classes.,Get Reminder.
Give me the reminder for the name of the farm where Tanner is getting married.,Get Reminder Location.
"Magda set a reminder for tomorrow morning, what was it?",Get Reminder.
Please display all reminders about the cat.,Get Reminder.
Show all my reminders for next month's meeting with Jill,Get Reminder.
Clear all the reminders for the horse club for the month of November,Delete Reminder.
Give me all reminders for this week.,Get Reminder.
remind me to remind harry that tomorrow is date night,Create Reminder.
did i set reminders for all of the big meetings next week?,Get Reminder.
List my prescription refill reminders remaining for this month.,Get Reminder.
What dates are the Star Trek marathon spanning on the BBC according to my reminder?,Get Reminder Date Time.
Can you find me the reminder I set up for my next dermatologist appointment?,Get Reminder.
I am going to the mall on Saturday to shop some skincare. Can you remind me to also buy a perfume?,Create Reminder.
My Dad bought me the telephone charger and I don't need the reminder to buy a new one. Delete the reminder.,Delete Reminder.
remind carol to order flowers for the anniversary dinner sat,Create Reminder.
Can you remind mom she has a meeting with the lawyer tomorrow morning,Create Reminder.
Show all the hiking group reminders.,Get Reminder.
I want to be reminded to check my blood pressure later.,Create Reminder.
shut off reminder for my date later,Delete Reminder.
Remind me to pick up milk and bread before Friday night.,Create Reminder.
remind me of where my next meeting is located.,Get Reminder Location.
Set a reminder 24 hours before my meeting with the new employees.,Create Reminder.
set up weekly reminder to take out recycle every monday,Create Reminder.
Remind me to mail income tax audit.,Create Reminder.
"My daily reminder to take vitamins, please delete.",Delete Reminder.
Show me all of the reminders for work this week?,Get Reminder.
The Going away party tomorrow at 4 pm reminder is to be removed please.,Delete Reminder.
Read me my reminders from this past Tuesday,Get Reminder.
Show all of our reminders.,Get Reminder.
Find all of the reminders in my shopping group,Get Reminder.
Remind me to reply to my emails by 4 pm today,Create Reminder.
Find me the list of reminders that have my mother involved,Get Reminder.
Delete the reminder about my dentist appoiintment as it has been cancelled.,Delete Reminder.
Show me all reminders for family outings for the next 6 months.,Get Reminder.
remove the reminder about jessicas appointment as she doesnt need to go anymore,Delete Reminder.
I don't want to be reminded about my weekend chores anymore.,Delete Reminder.
What reminders are set for my concert buddies group?,Get Reminder.
set a reminder for me to reply to james' text at 4 pm,Create Reminder.
Where am I supposed to meet for my next reminder,Get Reminder Location.
"I forgot we will be on vacation out of town when Ed is having his pool party. So, delete that reminder.",Delete Reminder.
set a daily reminder to water flowers after sunset during the summer months,Create Reminder.
I need to create an appointment reminder for tomorrow,Create Reminder.
Where am I supposed to go Per my reminder for my brunch with Caroline coming up this Thursday after work?,Get Reminder Location.
Please show me reminders for my breakfast dates this week,Get Reminder.
do I have any lunch reminders for saturday,Get Reminder.
How do I remind Michelle about our Grand Canyon plans for November?,Help Reminder.
Remind Danny to check the stove and make sure it is turned off before he goes to bed each night,Create Reminder.
Delete reminders for Tuesdays,Delete Reminder.
What anniversary reminders do I have for the next two months?,Get Reminder.
Can you remind me to take my lunch on Friday to work,Create Reminder.
show me all my reminders set for after 5pm this week,Get Reminder.
Show me any birthday reminders for the upcoming week.,Get Reminder.
i already completed the bills for the month of august please remove all of the bill reminders,Delete Reminder.
Please show me all of Thursday's reminders related to the Japanese group.,Get Reminder.
show me reminders for school pick up hours,Get Reminder.
Show me all of the reminders for Christmas shopping.,Get Reminder.
What are my reminders about this weeks birthday's,Get Reminder.
Do I have any vet reminders set for Max next week?,Get Reminder.
Show me all the reminders I have set for fantasy football drafts,Get Reminder.
"What reminders do I have for the month of September, and which of those are for the kids?",Get Reminder.
Add a reminder that my Birchbox will be delivered by the 10th on the first of every month.,Create Reminder.
set up a reminder to work out two hours before I leave for work tomorrow,Create Reminder.
Remind me to email Natalie in the morning regarding the spelling bee.,Create Reminder.
Show me all reminders for the next month.,Get Reminder.
How many reminders do I have set for tuesday,Get Reminder Amount.
Show me the reminder of when my shop cabinets are going to be delivered.,Get Reminder Date Time.
Are there any new reminders for choir?,Get Reminder.
Can you show me all the reminders coming up soon for bills?,Get Reminder.
Junk the reminder to go to the doctor.,Delete Reminder.
Find my cat's vet appointment reminder.,Get Reminder.
Set up a reminder to my Garden group for Monday’s meeting,Create Reminder.
Do I have reminders including my family members?,Get Reminder.
create a new weekly reminder on saturdays for bingo night at 6pm. set a warning reminder 15 minutes before.,Create Reminder.
remind me to text Donna about office schedule,Create Reminder.
Remind me to respond to Karen tomorrow about the car.,Create Reminder.
Are there reminders for me to view today that were made by my wife?,Get Reminder.
Alert me 15 minutes before I need to leave,Create Reminder.
Show any reminders for my pet,Get Reminder.
Gather all the reminders from moms group that include me for the month oh June,Get Reminder.
How far in advance is my reminder for Lew's birthday party set to send me an email?,Get Reminder Date Time.
set a reminder to text john about the new location of the soccer game on monday,Create Reminder.
"Remind me next week, of when to take the trash to the curb.",Create Reminder.
Send out a reminder to the Fletcher girls to let me know who is carpooling with me for the hike on Thursday.,Create Reminder.
Can you show me event reminders for saturday june 6th?,Get Reminder.
Make a reminder to change our business meetings from Friday to Thursday at 9am,Create Reminder.
Remove all current reminders.,Delete Reminder.
I want to set a reminder to bring a bottle of Tito's to Nina's birthday party on the 14th.,Create Reminder.
Pull up any reminders I have about tasks to be done in the yard.,Get Reminder.
create a new reminder for me and karen that says date with each other every friday at 8,Create Reminder.
Reschedule Thursday's eye glass reminder for Friday at 2:30 pm.,Update Reminder Date Time.
We are no longer having the work party this Saturday so please remove that reminder for me.,Delete Reminder.
delete all reminders about parties for the month of september as plans have changed,Delete Reminder.
Create a reminder to go buy groceries for today's lunch in two hours,Create Reminder.
remind the family group about dinner tomorrow and set up an alert for 30 minutes before,Create Reminder.
"Set a Saturday reminder, to just chill and relax.",Create Reminder.
can you remind everyone on the Gomez group to bring a passing dish to the August 28th party,Create Reminder.
Show me all reminders for my yoga classes.,Get Reminder.
find all reminders for upcoming birthdays,Get Reminder.
Send me all the reminders you can fiind for switching weekends with Donn.,Get Reminder.
Set up a reminder to buy milk and bread on my way home from work today.,Create Reminder.
Set my reminder for Dr. Ken's appointment to alert me at least 2 hours before hand,Create Reminder.
Help me to remember that I need to get in touch with everyone who is planning to come to dinner to make sure they know what to briing.,Create Reminder.
Does my friends group have any reminder coming up this month?,Get Reminder.
Reminders for birthdays.,Get Reminder.
Delete Dagan's basketball game reminder for Friday night at 5pm.,Delete Reminder.
Set reminder for chess club every friday at 6 pm until December,Create Reminder.
Please display all the alerts for the future oil changes.,Get Reminder.
you can get rid of the flight reminder for sunday,Delete Reminder.
How can I see what reminder I have for Christmas?,Help Reminder.
Open my reminders for childhood cancer advocacy Plan,Get Reminder.
Set up a reminder for the Saturday brunch and send it out to the beach club.,Create Reminder.
Remind me about Sunday's transcription at 4pm today.,Create Reminder.
Please find all the reminder's for my friends birthday's in June,Get Reminder.
What are my reminders that me and my husband have set,Get Reminder.
show me all of the rottweiler group reminders,Get Reminder.
"Dinner is canceled, remove my reminder for tomight",Delete Reminder.
remind the study group for the monthly meeting this saturday,Create Reminder.
don't let me forget to mail Gilda a birthday present this week,Create Reminder.
Remind me that trash pickup is Tuesday not Wednesday,Update Reminder Date Time.
"Show me all """"""""Carlson Clan"""""""" reminders.",Get Reminder.
Tell me all the reminders i have about Tom and Zachary,Get Reminder.
get all reminders from my father,Get Reminder.
pull up all the reminders i have for today thru wednesday,Get Reminder.
Set up a reminder for Saturday at 9 am for Mila's vet appointment.,Create Reminder.
Please show all reminders set for therapy sessions,Get Reminder.
I need to create a monthly recurring reminder to make my cable bill payment on the 20th of every month. Alert me the morning of so I don't forget.,Create Reminder.
Set up weekly reminder from premier of Grey's Anatomy on fall. Send invite to Kay.,Create Reminder.
get all weekly reminders from aunt fran about garden center,Get Reminder.
"I need to iron clothes tonight, can you remind me at 8pm?",Create Reminder.
remind me to contact ellen about the shower arrangements in December,Create Reminder.
Show me school reminders.,Get Reminder.
how many more reminders do I have left for work today? is it more than 5,Get Reminder Amount.
The recording for Monday has been cancelled. Please delete that reminder.,Delete Reminder.
What reminders do I have for email correspondence with insurance,Get Reminder.
How many reminders do I have for work the rest of the month?,Get Reminder Amount.
Set up a reminder to reach out to Michael about Thursday's art exhibit on Wednesday at 8 AM.,Create Reminder.
Cancel my monthly reminder about the Home Owner's Association meeting.,Delete Reminder.
Can you pull up the birthday reminders in my calendar for October?,Get Reminder.
delete reminder to reply to Ed about mowing lawn on Monday,Delete Reminder.
I want to cancel all reminders with Stephanie as we broke up.,Delete Reminder.
Delete my next week's barber appointment reminder.,Delete Reminder.
Create a reminder to email Daniel about the package we talked about earlier at noon.,Create Reminder.
"My friends have cancelled the Saturday movie venue, so I want you to delete the reminder.",Delete Reminder.
Can you remind me about Joe's birthday party and where it is at?,Create Reminder.
Pull up all my reminders for the first month of the girls' school year,Get Reminder.
Show me all of our reminders.,Get Reminder.
Check the Avalon Book Club reminder meeting for date and time.,Get Reminder.
My daughter's cheerleading practice for Friday January 19th has been cancelled please do not remind me to go,Delete Reminder.
When and where is the date night with wife reminder,Get Reminder.
Can you please delete the reminders on every Saturday after 4 pm?,Delete Reminder.
Delete all diner reminders for next weeks,Delete Reminder.
Give me my reminders for the party scheduled next Thursday,Get Reminder.
Remind me to email Frankie about our next meeting,Create Reminder.
Build a reminder for each day of Christmas break to walk Yoda at 6:00 pm,Create Reminder.
delete my reminder to get a haircut since i had one today,Delete Reminder.
Create a weekly reminder for my son to take out the trash on Monday and Thursday night,Create Reminder.
Set a reminder for my wedding party tomorrow at 8 pm.,Create Reminder.
Open all reminders for the month of September,Get Reminder.
Tell me the location of the bachelorette party reminder,Get Reminder Location.
Tomorrow I need you to set me a reminder at 8 am I know what I'll do,Create Reminder.
Update my reminder for my meeting with Steve to 2pm.,Update Reminder Date Time.
What time is the arrival on Sunday's reminder,Get Reminder Date Time.
reminders for buying new tires set for dads c ar,Get Reminder.
show me my car maintenance schedule reminder.,Get Reminder.
I need help remembering to take my birth control pill everyday before bed at 9:30 pm set an alert 10 minutes before and ten minutes after,Create Reminder.
Remind me to reply to Lyndy and tell her I can meet at Starbucks at 9:45 a.m.,Create Reminder.
Set a weekly reminder for the accounting staff to meet 1st thing in the morning,Create Reminder.
Show me reminders of surveys for today.,Get Reminder.
can you remind the girls trip members of our flight times,Create Reminder.
Tell me all of the appointment reminders for next week.,Get Reminder.
"Show me my reminder for meeting up with Jason, while I am visiting.",Get Reminder.
Get me any reminders for girls night out,Get Reminder.
Set me up an alert to go to my mother's doctors appointment Friday January 6th 3 p.m. .,Create Reminder.
I need to call Jerry about our meeting being rescheduled to Thursday can you set up a reminder to contact him today,Create Reminder.
remind and tell everyone in the fitness class we have a 5k this weekend,Create Reminder.
Do I have any reminders from my boyfriend,Get Reminder.
I need to remember to tell the group when they leave on Friday morning to take a big zipper bag with them,Create Reminder.
Remind me to take Alex to horseback riding on Wednesdays at 3:30 from August 20-Nov 8,Create Reminder.
I want to see all my reminders about dinner with Alani.,Get Reminder.
when and at what location do reminders to file 2018 income tax statements start?,Get Reminder.
Delete any reminders i have next weekend.,Delete Reminder.
can i see every reminder i have for the month of august,Get Reminder.
Where is my weekend reminder with Kris?,Get Reminder Location.
Do you have any reminders related to community events for tomorrow,Get Reminder.
Get rid of any reminders about dieting for the next month,Delete Reminder.
Get my reminders for hair appointments in the next two months,Get Reminder.
What reminders do I have with Aaron this week?,Get Reminder.
Find the reminders with Jerry for this week.,Get Reminder.
remind me to reply to Mike and tell him we can meet on Friday night,Create Reminder.
Please make a reminder for me to meet with management to finalize the plans at 2pm on Wednesday.,Create Reminder.
Do I have any birthday reminders this week?,Get Reminder.
Remind me to set up a reminder to call my house,Create Reminder.
Show me all my reminders for the current week.,Get Reminder.
what days are listed in my reminders for the gym,Get Reminder Date Time.
Get me all of my insurance form reminders.,Get Reminder.
Delete the movie reminder for Thursday.,Delete Reminder.
Can you give me the location of my airport pick up reminder?,Get Reminder Location.
List My Reminders for Next Monday,Get Reminder.
Show me all my reminders about my Mom and Dad.,Get Reminder.
I want to see the reminder of when I need to feed the fish next.,Get Reminder.
Is my son included in today's reminder.,Get Reminder.
Remind me to get Bill's weekly schedule every Sunday at 4 please,Create Reminder.
Read out my baseball reminder for today.,Get Reminder.
I need to look at reminders for the location of my parents anniversary party next week,Get Reminder Location.
Remind me to place the cake order at darcy's at 4 PM today.,Create Reminder.
Set up a  weekly reminder to watch Riverdale on Wednesdays at 8 pm.,Create Reminder.
Did you set a timer reminder for today at 5,Get Reminder.
change all alerts for the caterer to 1pm on sat for the community senior dance,Update Reminder Date Time.
Remind me to pre set my kids lunch every Sunday for the entire week.,Create Reminder.
What is the location of my tax return reminder on the 10th?,Get Reminder Location.
Show me a reminder to pick up tickets for The Equalizer 2 for Wednesday night showing.,Get Reminder.
Remind me to send Elda an email about the details of job tonight.,Create Reminder.
Get all the reminders i set last month about exercise and diet,Get Reminder.
The singles father meeting is scheduled for Tuesday at 7 PM remind me,Create Reminder.
How do I make a reminder for recurring events?,Help Reminder.
can you bring up all the reminders about caldwell banker this year,Get Reminder.
"When's my next reminder, and what is it for and for who?",Get Reminder.
Can you set up a reminder to lock my garage door before I leave town.,Create Reminder.
Remind roomate of upcoming bills.,Create Reminder.
What reminders are still on the calendarFor the beginning of school year,Get Reminder.
Show me any reminders I have set that mention my friend Laura.,Get Reminder.
Remove the alert to remind to visit my sister while I am home.,Delete Reminder.
"remind stephen to change the setting on the sprinklers, the lawn is too wet",Create Reminder.
Do I have a reminder from Sue about a baseball game this month?,Get Reminder.
Remind mom that I had to change our lunch date to Friday and not tomorrow,Create Reminder.
When is my net reminder for paying my Discover card,Get Reminder Date Time.
"The reminder for Larry needs changing, tell him I need a cake for 30 people to be ready for this Saturday not Friday",Update Reminder Date Time.
Set up a reminder to message Mike at 7pm tonight.,Create Reminder.
Show me the location for the birthday dinner reminder.,Get Reminder Location.
Remind me what I need to do today,Get Reminder.
set a reminder for 3:30 today so i actually leave work on time,Create Reminder.
