,Unnamed: 0,text,intent
16488,16488,Remind me to brush my teeth in two hours,Create Reminder.
16489,16489,Remind me to pick up dry cleaning on       Wednesday,Create Reminder.
16490,16490,Remind me to fill up tank on Wednesday,Create Reminder.
16491,16491,What reminders do I have?,Get Reminder.
16492,16492,Remind me to record Game of Thrones on Sunday at 10pm,Create Reminder.
16493,16493,Show me reminders for Saturday,Get Reminder.
16494,16494,add a reminder to schedule dentist appointment,Create Reminder.
16495,16495,Please remind me to get cat food while I'm out,Create Reminder.
16496,16496,I don't want to forget to pack my laptop,Create Reminder.
16497,16497,Remind me to reschedule my hair appointment for Saturday.,Create Reminder.
16498,16498,can you remind me to mail my sisters card tomorrow,Create Reminder.
16499,16499,remind me to visit the orthodontist tuesday at 8a,Create Reminder.
16500,16500,Remind me to turn the oven on at 4 pm,Create Reminder.
16501,16501,Remind me about my doctor's appointment in 2 days,Create Reminder.
16502,16502,delete reminder for tomorrow,Delete Reminder.
16503,16503,Cancel any reminders I've made for the week.,Delete Reminder.
16504,16504,Add a new reminder for tomorrow's Doctor appointment at 9:30.,Create Reminder.
16505,16505,Remind me to start running every 2 minutes,Create Reminder.
16506,16506,Remind me to get the dry cleaning tonight,Create Reminder.
16507,16507,Show all my reminders.,Get Reminder.
16508,16508,Remind me to start supper at 4:30,Create Reminder.
16509,16509,cancel all my reminders,Delete Reminder.
16510,16510,Show my reminder for uber pickup.,Get Reminder.
16511,16511,Remind me 30 minutes prior to Joey's game,Create Reminder.
16512,16512,Remind me to get my medication tomorrow.,Create Reminder.
16513,16513,turn off my reminders,Delete Reminder.
16514,16514,Remind me to make iced tea.,Create Reminder.
16515,16515,Remind me to check my schedule for next month.,Create Reminder.
16516,16516,show all reminders for today and tomorrow,Get Reminder.
16517,16517,Show my reminder for tomorrow,Get Reminder.
16518,16518,Delete the reminder for next week,Delete Reminder.
16519,16519,Add a reminder to buy an Uber for my flight,Create Reminder.
16520,16520,Remind me of my doctor appointment next week,Create Reminder.
16521,16521,Cancel my reminder for my doctor's appointment,Delete Reminder.
16522,16522,make reminder reoccurring,Create Reminder.
16523,16523,I don't need that reminder for the library books anymore,Delete Reminder.
16524,16524,Do I have any reminders for tomorrow?,Get Reminder.
16525,16525,What are my reminders for the week?,Get Reminder.
16526,16526,Set reminder for birthday party on Saturday,Create Reminder.
16527,16527,SHOW MY REMINDERS FOR TODAY.,Get Reminder.
16528,16528,Remind me to buy rice pudding tomorrow,Create Reminder.
16529,16529,Set a reminder to go shopping at 6.,Create Reminder.
16530,16530,Set reminder for doc appt tomorrow,Create Reminder.
16531,16531,remind me to renew my subscription,Create Reminder.
16532,16532,show reminders for August,Get Reminder.
16533,16533,remind me to unplug phone charger in 30 minutes,Create Reminder.
16534,16534,Do I have any upcoming reminders?,Get Reminder.
16535,16535,Show all my reminders,Get Reminder.
16536,16536,Remind me to set alarm tomorrow.,Create Reminder.
16537,16537,show my reminders for the next week,Get Reminder.
16538,16538,Remind me of my pilates class at 6:00 pm,Create Reminder.
16539,16539,Remind me to feed my fish tonight.,Create Reminder.
16540,16540,add reminder to finish work at 8 pm,Create Reminder.
16541,16541,Set reminder for 10 pm tomorrow,Create Reminder.
16542,16542,Remind me to clean the house on Saturday.,Create Reminder.
16543,16543,Set my reminder to leave for work at 7 am.,Create Reminder.
16544,16544,Cancel my reminder for Saturday afternoon.,Delete Reminder.
16545,16545,Remind me to schedule an appointment.,Create Reminder.
16546,16546,remind me to visit kelly on Wednesday at 12 noon,Create Reminder.
16547,16547,Cancel my reminder about cleaning out the garage,Delete Reminder.
16548,16548,set reminder to add ingredient,Create Reminder.
16549,16549,Set a reminder for the solar eclipse on 8/21 at 1pm.,Create Reminder.
16550,16550,Repeat reminder every Thursday,Create Reminder.
16551,16551,set a reminder to do my laundry,Create Reminder.
16552,16552,remind me to get flowers tomorrow,Create Reminder.
16553,16553,Remind me to record the soccer game tomorrow evening,Create Reminder.
16554,16554,Cancel my reminder to buy diapers.,Delete Reminder.
16555,16555,set reminder for my meeting,Create Reminder.
16556,16556,set reminder for july 4th party,Create Reminder.
16557,16557,Remind me to cancel the party,Create Reminder.
16558,16558,show me all reminders this week,Get Reminder.
16559,16559,remind me dan has dr appt tomorrow at 10,Create Reminder.
16560,16560,Do you have any reminders for me?,Get Reminder.
16561,16561,remind me to pick up face wash,Create Reminder.
16562,16562,remind me to wash the car,Create Reminder.
16563,16563,remind of the party Saturday,Create Reminder.
16564,16564,remind me to exercise on Thursday,Create Reminder.
16565,16565,What reminders do I have for this morning?,Get Reminder.
16566,16566,Add a new reminder for 9 AM tomorrow,Create Reminder.
16567,16567,remind me to schedule a dentist appointment,Create Reminder.
16568,16568,Delete my first reminder,Delete Reminder.
16569,16569,Cancel all reminders set for the rest of the week.,Delete Reminder.
16570,16570,Cancel all reminders,Delete Reminder.
16571,16571,Cancel my reminder about Carol's Birthday part.,Delete Reminder.
16572,16572,Set a reminder to work Sunday at 3 PM,Create Reminder.
16573,16573,Show all reminders for next week.,Get Reminder.
16574,16574,Remind me to get toilet paper,Create Reminder.
16575,16575,Remind to reschedule the meeting,Create Reminder.
16576,16576,set reminder for doctors appointment on Thursday,Create Reminder.
16577,16577,Set a reminder for the 14th of every month,Create Reminder.
16578,16578,remind me of the children's play this friday evening,Create Reminder.
16579,16579,Show me this week's reminders.,Get Reminder.
16580,16580,Read me all my reminders and alarms for Tuesday.,Get Reminder.
16581,16581,Set a pop-up reminder for July 23 for doctors appointment,Create Reminder.
16582,16582,cancel all reminders for Friday,Delete Reminder.
16583,16583,Remind me of my doctors appointment at 10:15 Wednesday,Create Reminder.
16584,16584,Remind me to bake cookies for the bake sale on Thursday,Create Reminder.
16585,16585,Put repeat reminder for 9.30 pm for sunday to put out trash,Create Reminder.
16586,16586,Cancel all my reminders for next week,Delete Reminder.
16587,16587,Add shuffled songs to reminders this weekend,Create Reminder.
16588,16588,Remind me of my doctors appointment on monday,Create Reminder.
16589,16589,remind me to pay the PTO,Create Reminder.
16590,16590,create a reminder on september 27th at 3pm that mom's birthday is tomorrow,Create Reminder.
16591,16591,Remind me to log into work at 2 pm.,Create Reminder.
16592,16592,Set a reminder to check my oil every month on the 15th.,Create Reminder.
16593,16593,Every 3 months remind me to check the thermostat.,Create Reminder.
16594,16594,reminder dentist monday 8am,Create Reminder.
16595,16595,Remind me to buy tickets,Create Reminder.
16596,16596,remind me to pickup my prescription tomorrow,Create Reminder.
16597,16597,Can you give a listing of all my reminders for the week,Get Reminder.
16598,16598,cancel netflix reminder,Delete Reminder.
16599,16599,set reminders for baby feedings,Create Reminder.
16600,16600,remind me at 9am to start the crockpot,Create Reminder.
16601,16601,remind me to buy donuts tomorrow morning,Create Reminder.
16602,16602,Cancel my reminder to wash my car tomorrow at 5 pm,Delete Reminder.
16603,16603,Remind me next Tuesday to buy eggs.,Create Reminder.
16604,16604,Don't let me forget to file taxes,Create Reminder.
16605,16605,Set reminder to buy diapers next Friday.,Create Reminder.
16606,16606,show my reminders for this week,Get Reminder.
16607,16607,Cancel reminder about meeting tomorrow.,Delete Reminder.
16608,16608,Remind me to pay the rent tonight at 5pm.,Create Reminder.
16609,16609,i need you to remind me my aunt birthday,Create Reminder.
16610,16610,show all reminders for tomorrow morning,Get Reminder.
16611,16611,Do I have a reminder set for my doctor's appointment on Thursday?,Get Reminder.
16612,16612,remind me the appoint for the dentist,Create Reminder.
16613,16613,Set reminder to get prescription on Monday.,Create Reminder.
16614,16614,Remind to catch the eclipse this week,Create Reminder.
16615,16615,Please delete the reminder for tomorrow at 11 am.,Delete Reminder.
16616,16616,"Hey, where's my reminder",Get Reminder Location.
16617,16617,remind me to cancel my dentist appointment,Create Reminder.
16618,16618,What reminders do I have tomorrow?,Get Reminder.
16619,16619,Set a reminder to pick up the dry cleaning on Friday,Create Reminder.
16620,16620,Delete all reminders tomorrow.,Delete Reminder.
16621,16621,what reminders do i have for the week,Get Reminder.
16622,16622,Remind me that I have a dr appointment tomorrow at 8:30 am,Create Reminder.
16623,16623,Show me my reminders.,Get Reminder.
16624,16624,Set a reminder to take my medicine for 9 pm every night.,Create Reminder.
16625,16625,Remind me to check the website for errors,Create Reminder.
16626,16626,Remind me of concert tomorrow night,Create Reminder.
16627,16627,Remind me about Doctor appointment tomorrow at noon.,Create Reminder.
16628,16628,Remind me to get dog food tomorrow.,Create Reminder.
16629,16629,New reminder to register car.,Create Reminder.
16630,16630,Set reminder to clean stove,Create Reminder.
16631,16631,Remind me I have a doctors appointment on the 5th,Create Reminder.
16632,16632,Remind me to add Davian's dental,Create Reminder.
16633,16633,Cancel all the reminders i have,Delete Reminder.
16634,16634,I need a reminder tomorrow at noon,Create Reminder.
16635,16635,Please set a reminder in 6 months to change the filter.,Create Reminder.
16636,16636,Remind me to return my library book today,Create Reminder.
16637,16637,remind me to take my pills tomorrow morning,Create Reminder.
16638,16638,Remind me to buy dog food tonight,Create Reminder.
16639,16639,Cancel my reminder to to feed the dogs,Delete Reminder.
16640,16640,Remind me of my meeting on Thursday at noon,Create Reminder.
16641,16641,Cancel my reminder for eggs.,Delete Reminder.
16642,16642,30 minute reminder,Create Reminder.
16643,16643,Show all reminders for the weekend.,Get Reminder.
16644,16644,Remind me to get groceries tomorrow,Create Reminder.
16645,16645,cancel reminder for tonight's game,Delete Reminder.
16646,16646,remind me to send a payment this Wednesday,Create Reminder.
16647,16647,Show me all my reminders for tomorrow?,Get Reminder.
16648,16648,Remind me to feed my cat at 8 am.,Create Reminder.
16649,16649,remind me to move my car at 9:20pm,Create Reminder.
16650,16650,Cancel my reminder for my hair appointment,Delete Reminder.
16651,16651,Remind me the flight tomorrow at 6am,Create Reminder.
16652,16652,Set reminder for birth control every fourth Sunday,Create Reminder.
16653,16653,Clear all reminders.,Delete Reminder.
16654,16654,At 4 remind me to bring home work folder,Create Reminder.
16655,16655,Remind me with an alarm in 10 minutes,Create Reminder.
16656,16656,remind me to feed the dogs tonight,Create Reminder.
16657,16657,Create a reminder for my dentist appointment,Create Reminder.
16658,16658,Set reminder buy birthday present for Sam.,Create Reminder.
16659,16659,remind me to enter time into my timesheet,Create Reminder.
16660,16660,Remind me about my doctor appointment on Friday,Create Reminder.
16661,16661,remind me I have a haircut on Wednesday at 2pm,Create Reminder.
16662,16662,Remind me of my doctor's appointment at 7:45AM,Create Reminder.
16663,16663,what reminders do i have tomorrow?,Get Reminder.
16664,16664,Remind me to take chicken out the oven,Create Reminder.
16665,16665,"New reminder, please",Create Reminder.
16666,16666,set a reminder to record twin peaks,Create Reminder.
16667,16667,What are the reminders I have right now?,Get Reminder.
16668,16668,Remind me to walk the dog at 6:3 am.,Create Reminder.
16669,16669,remind me of favorite tv show days and time,Create Reminder.
16670,16670,Cancel my reminder to pick up my niece,Delete Reminder.
16671,16671,Cancel my reminder for the farmers market on Wednesday,Delete Reminder.
16672,16672,show me all of my reminders.,Get Reminder.
16673,16673,remind me on monday to make doctor's appointments for the kids next week,Create Reminder.
16674,16674,delete the reminder about dinner,Delete Reminder.
16675,16675,Cancel reminder to buy bread,Delete Reminder.
16676,16676,Remind me to bring the DVD with me on Friday,Create Reminder.
16677,16677,set a reminder to paint the ceiling tomorrow at 6pm,Create Reminder.
16678,16678,new reminder,Create Reminder.
16679,16679,read me the reminders,Get Reminder.
16680,16680,Remind me about my appointment on Thursday.,Create Reminder.
16681,16681,Remind me make dinner at 5pm,Create Reminder.
16682,16682,remind me to cook dinner at 6pm,Create Reminder.
16683,16683,Remind me that I need to pick up the kids at 4.,Create Reminder.
16684,16684,remind me to pay school tuition thursday,Create Reminder.
16685,16685,Delete all reminders for today,Delete Reminder.
16686,16686,tell me tomorrow's reminders,Get Reminder.
16687,16687,remind me to pay the cable bill tomorrow 12:00 noon,Create Reminder.
16688,16688,what reminders have I set?,Get Reminder.
16689,16689,set daily reminder for status report,Create Reminder.
16690,16690,Do I have any reminders set?,Get Reminder.
16691,16691,show me my reminder list,Get Reminder.
16692,16692,set reminder for my haircut,Create Reminder.
16693,16693,Remind me about my cousin's birthday party next month,Create Reminder.
16694,16694,Change reminder to take out trash at 4 to take out trash at 8:30,Update Reminder Date Time.
16695,16695,Show me the store reminders.,Get Reminder.
16696,16696,remind me to make vet appointment,Create Reminder.
16697,16697,Set reminder for meeting on Wednesday at 2:00pm,Create Reminder.
16698,16698,Remind me to pay Coach Dave on Wednesday,Create Reminder.
16699,16699,Remind me to stop and get gas in the morning,Create Reminder.
16700,16700,Remind me to pick out some apples tomorrow.,Create Reminder.
16701,16701,Remind me to visit my parents in 4 hours please,Create Reminder.
16702,16702,remind me to set a doctors appointment,Create Reminder.
16703,16703,set a reminder for work tomorrow at 6am,Create Reminder.
16704,16704,When did I set a reminder for Dog sitting,Get Reminder Date Time.
16705,16705,Set reminder for play group on Tuesday.,Create Reminder.
16706,16706,Remind me to visit the gynecologist wednesday at 4pm.,Create Reminder.
16707,16707,remind me to pay my phone bill on 8/1,Create Reminder.
16708,16708,Remind me about Jury duty for Monday,Create Reminder.
16709,16709,Cancel get gas reminder please,Delete Reminder.
16710,16710,cancel all of today's reminders,Delete Reminder.
16711,16711,Reminder to pick up boxes,Create Reminder.
16712,16712,Remind me of my dentist appointment next Tuesday at 8 AM,Create Reminder.
16713,16713,remind me to buy items tomorrow,Create Reminder.
16714,16714,cancel all tomorrow's reminders,Delete Reminder.
16715,16715,please list all of my set reminders,Get Reminder.
16716,16716,Read me all of my reminders,Get Reminder.
16717,16717,set a reminder to pick up spencer a 2:00,Create Reminder.
16718,16718,remind me I need to pick up coffee today!,Create Reminder.
16719,16719,Remind me to get pizza for the faculty meeting,Create Reminder.
16720,16720,delete my reminder,Delete Reminder.
16721,16721,set reminder for the cast party,Create Reminder.
16722,16722,Remind me to pick up bread tomorrow,Create Reminder.
16723,16723,Delete all reminders for this weekend.,Delete Reminder.
16724,16724,remind me to get a gift tomorrow morning,Create Reminder.
16725,16725,Remind me to wish stella a happy birthday tomorrow,Create Reminder.
16726,16726,remind me monday to make a podiatrist appointment,Create Reminder.
16727,16727,remind about the next show at 9,Create Reminder.
16728,16728,Cancel dinner reservations reminder,Delete Reminder.
16729,16729,Remind me to take medicine at 8pm tonight,Create Reminder.
16730,16730,Remind me to make grocery list tonight,Create Reminder.
16731,16731,Remind me to set the clocks back an hour,Create Reminder.
16732,16732,Set weekly reminders for grocery shopping.,Create Reminder.
16733,16733,change my reminder to go grocery shopping from tonight to tomorrow night,Update Reminder Date Time.
16734,16734,Stop reminder,Delete Reminder.
16735,16735,Cancel reminder,Delete Reminder.
16736,16736,create a reminder to pick up the pizza in an hour,Create Reminder.
16737,16737,Remind me to pay water bill.,Create Reminder.
16738,16738,remind me to marinate chicken for dinner,Create Reminder.
16739,16739,Remind me to set home alarm at 8pm,Create Reminder.
16740,16740,Add a reminder to buy eggs tomorrow morning.,Create Reminder.
16741,16741,Remind me to eat,Create Reminder.
16742,16742,Show all my reminders for today,Get Reminder.
16743,16743,Remind me I have a lunch date at 1PM on Wednesday,Create Reminder.
16744,16744,Cancel my reminder to get strawberries.,Delete Reminder.
16745,16745,Show my reminder for the next meeting,Get Reminder.
16746,16746,remind of deist appointment Tuesday,Create Reminder.
16747,16747,Remind me that my favorite show is on tonight,Create Reminder.
16748,16748,Remind me to cancel the appoitment,Create Reminder.
16749,16749,Remind me to pay my bill a week before the 15th,Create Reminder.
16750,16750,CANCEL MY REMINDER FOR FRIDAY'S MEETING,Delete Reminder.
16751,16751,Set a reminder for my holiday party please,Create Reminder.
16752,16752,Cancel my reminder for meeting tomorrow,Delete Reminder.
16753,16753,cancel my husband's reminder,Delete Reminder.
16754,16754,Remind me to pay my bills this Friday at 8 pm.,Create Reminder.
16755,16755,Cancel my reminders for tonight,Delete Reminder.
16756,16756,delete all the reminders for next week,Delete Reminder.
16757,16757,remind me to baste the turkey in 1 hour,Create Reminder.
16758,16758,remind me again in an hour,Create Reminder.
16759,16759,Add reminder for next week,Create Reminder.
16760,16760,Remind me to take my vitamins.,Create Reminder.
16761,16761,Remind me to update the website,Create Reminder.
16762,16762,Remind me of my appointments tomorrow?,Create Reminder.
16763,16763,remind me to pay phone bill tomorrow morning,Create Reminder.
16764,16764,i don't want to forget to feed the animals,Create Reminder.
16765,16765,create a reminder about toby's birthday,Create Reminder.
16766,16766,Remind me of my dentist appointment on Tuesday afternoon,Create Reminder.
16767,16767,Set a reminder to turn off sprinklers in 30 minutes,Create Reminder.
16768,16768,Set reminder to do laundry in the am,Create Reminder.
16769,16769,Please remind me I have a meeting with a client tomorrow morning at 7.,Create Reminder.
16770,16770,Create a reminder for 5 PM tonight,Create Reminder.
16771,16771,Remind me in a few hours to water the garden.,Create Reminder.
16772,16772,Remind me to make macy finish her thank you notes today,Create Reminder.
16773,16773,i want to be reminded to play overwatch with friends,Create Reminder.
16774,16774,remind me walk the dog after school,Create Reminder.
16775,16775,I need a reminder for 6 AM tomorrow morning to not eat,Create Reminder.
16776,16776,Will you remind me about my doctor's appointment tomorrow?,Create Reminder.
16777,16777,Cancel that reminder about my doctor's appointment.,Delete Reminder.
16778,16778,How much time is left before my reminder?,Get Reminder Date Time.
16779,16779,cancel the reminder about the doctor visit,Delete Reminder.
16780,16780,remind me to ask more questions during the meeting tomorrow at 3,Create Reminder.
16781,16781,remind me to visit grand ma,Create Reminder.
16782,16782,Cancel my reminder to go to pick up my son tomorrow,Delete Reminder.
16783,16783,set reminder for the orthodontist,Create Reminder.
16784,16784,cancel the remind about getting gas today,Delete Reminder.
16785,16785,cancel all reminders and alarms for today,Delete Reminder.
16786,16786,cancel the reminder to get gas,Delete Reminder.
16787,16787,Remind me to change my appointment tomorrow.,Create Reminder.
16788,16788,Can you read my reminders now?,Get Reminder.
16789,16789,Remind me to turn off my alarm tomorrow,Create Reminder.
16790,16790,Cancel all reminders and alrams,Delete Reminder.
16791,16791,remind me my food is ready in 25 minutes,Create Reminder.
16792,16792,Cancel my reminder for my dentist appointment tomorrow,Delete Reminder.
16793,16793,remind me of dentist appointment 2 weeks from today,Create Reminder.
16794,16794,Do I have any reminders for the day after tomorrow?,Get Reminder.
16795,16795,remind me to get new tires,Create Reminder.
16796,16796,I can't forget to file taxes,Create Reminder.
16797,16797,Please remind me to set an alarm,Create Reminder.
16798,16798,please show me reminders for this afternoon,Get Reminder.
16799,16799,cancel the reminder for the scout event,Delete Reminder.
16800,16800,set a reminder to take birth control at 2pm,Create Reminder.
16801,16801,remind about ordering pants for daughter,Create Reminder.
16802,16802,Remind me to pack a suitcase for the weekend,Create Reminder.
16803,16803,Remind me an hour before my doctors appointment,Create Reminder.
16804,16804,on saturday the 28th remind me about brewsters,Create Reminder.
16805,16805,Remind me to buy milk for today,Create Reminder.
16806,16806,remind me to take medicine daily at 1 pm,Create Reminder.
16807,16807,Show reminder to buy pool filter,Get Reminder.
16808,16808,Display my active reminders.,Get Reminder.
16809,16809,remind me to get the baby out of the car,Create Reminder.
16810,16810,Remind me 7 am dentist's appointment,Create Reminder.
16811,16811,remind me to go running at 2pm today,Create Reminder.
16812,16812,Cancel my reminder dentist appointment next week.,Delete Reminder.
16813,16813,Clear my reminders,Delete Reminder.
16814,16814,Add a reminder for Tuesday to buy lottery tickets,Create Reminder.
16815,16815,Remind me my son's medicine,Create Reminder.
16816,16816,Remind me to take my pill at 1pm,Create Reminder.
16817,16817,create a new reminder,Create Reminder.
16818,16818,Set reminder to get pepper,Create Reminder.
16819,16819,remind me to do my homework at 7 am,Create Reminder.
16820,16820,remind me to take my medicine at 6 pm tonight,Create Reminder.
16821,16821,Set weekly reminders for grocery shopping,Create Reminder.
16822,16822,Remind me to cancel my doctor's appointment.,Create Reminder.
16823,16823,Cancel my reminder to pay my phone bill.,Delete Reminder.
16824,16824,Remind me at 5 pm to get gas,Create Reminder.
16825,16825,reminder for doctor on Monday,Create Reminder.
16826,16826,remind me to pay my light bill,Create Reminder.
16827,16827,set reminder for morning walk,Create Reminder.
16828,16828,remind me to pick up coffee after work today,Create Reminder.
16829,16829,remind me to set the alarm for 6pm,Create Reminder.
16830,16830,Remind me to run at 5:15am.,Create Reminder.
16831,16831,show me the reminders from last week,Get Reminder.
16832,16832,show all reminders,Get Reminder.
16833,16833,Remind me to pick up husband,Create Reminder.
16834,16834,Remind me when it's five am,Create Reminder.
16835,16835,delete all reminders on friday of next week,Delete Reminder.
16836,16836,show reminder for Saturday morning,Get Reminder.
16837,16837,Set reminder for Anna's audition,Create Reminder.
16838,16838,Remind me to feed the dogs.,Create Reminder.
16839,16839,Remind me to pay the mortgate on the first of every month,Create Reminder.
16840,16840,show my reminders for next week,Get Reminder.
16841,16841,Remind me of my best friends birthday,Create Reminder.
16842,16842,remind me to wake up at 5am tomorrow,Create Reminder.
16843,16843,REmove my reminder to check Sammys work,Delete Reminder.
16844,16844,What are my reminders for next Monday?,Get Reminder.
16845,16845,Cancel my reminder to visit the pharmacist,Delete Reminder.
16846,16846,Set reminder for car payment every 25th of the month,Create Reminder.
16847,16847,Remind me to switch the laundry in one hour,Create Reminder.
16848,16848,remind me about yoga class on saturdays at 8pm,Create Reminder.
16849,16849,Set a reminder to refill meds,Create Reminder.
16850,16850,cancel reminder to bake cookies,Delete Reminder.
16851,16851,Put a reminder to buy beer tomorrow.,Create Reminder.
16852,16852,cancel wednesday reminders,Delete Reminder.
16853,16853,Set a Reminder for Tomorrow at around 8 to take my medication.,Create Reminder.
16854,16854,remind me to buy bread tomorrow,Create Reminder.
16855,16855,remind me of my nail appointment Saturday,Create Reminder.
16856,16856,Remind me about my parent teacher meeting,Create Reminder.
16857,16857,Start a new reminder,Create Reminder.
16858,16858,remind me to make a dentist appointment,Create Reminder.
16859,16859,Delete today's reminders,Delete Reminder.
16860,16860,Show all reminders for work,Get Reminder.
16861,16861,change reminder to one oclock PM,Update Reminder Date Time.
16862,16862,set reminder every 5 minutes for one hour,Create Reminder.
16863,16863,Set a reminder to wash the dishes at 4 pm,Create Reminder.
16864,16864,remind me to buy tickets,Create Reminder.
16865,16865,Repeat dog walk reminder each day,Update Reminder.
16866,16866,Remind me to set the DVR for my shows,Create Reminder.
16867,16867,Cancel my reminder to pick up Halloween decorations.,Delete Reminder.
16868,16868,Remind me to pick up eggs after work,Create Reminder.
16869,16869,Delete my reminders for this weekend,Delete Reminder.
16870,16870,remind me to buy a birthday card tonight,Create Reminder.
16871,16871,Cancel my reminder for my dentist appointment,Delete Reminder.
16872,16872,Remind to to buy butter for cake,Create Reminder.
16873,16873,see all my reminders,Get Reminder.
16874,16874,Remind me to take birth control at 7PM daily,Create Reminder.
16875,16875,remind me to drink water every hour,Create Reminder.
16876,16876,remind me of the volleyball tournament next friday at 8am,Create Reminder.
16877,16877,remind me to start dinner at 5 pm,Create Reminder.
16878,16878,Alert me at 7 PM for the Lions football game,Create Reminder.
16879,16879,remind me to pick up moms meds,Create Reminder.
16880,16880,Set an eye doctor reminder for the 25th,Create Reminder.
16881,16881,remind me to exercise,Create Reminder.
16882,16882,will you remind me to go grocery shopping for sugar,Create Reminder.
16883,16883,Remind my of my dr. appointment thur at 2pm.,Create Reminder.
16884,16884,I don't want to forget to grab the books,Create Reminder.
16885,16885,Cancel my second flight reminder,Delete Reminder.
16886,16886,remind me to visit the doctor next Monday,Create Reminder.
16887,16887,Set a reminder for next saturday at 3 pm,Create Reminder.
16888,16888,remind me to buy flowers for mom tonight,Create Reminder.
16889,16889,Remind me to get ready for work,Create Reminder.
16890,16890,Remind me to take my birth control every day,Create Reminder.
16891,16891,remind me to cancel amazon prime next month,Create Reminder.
16892,16892,Remind me to set a timer for 30 minutes,Create Reminder.
16893,16893,remind to get gas today,Create Reminder.
16894,16894,Remind me to get the cake out in 21 minutes.,Create Reminder.
16895,16895,i don't want to forget to eat my lunch,Create Reminder.
16896,16896,Remind me to wake up in a half an hour,Create Reminder.
16897,16897,Cancel reminder tomorrow,Delete Reminder.
16898,16898,cancel my reminder to meet with lawyers,Delete Reminder.
16899,16899,remind me of my appointment tomorrow at 9 am,Create Reminder.
16900,16900,Remove the reminder about the staff meeting on Wednesday.,Delete Reminder.
16901,16901,Please remind me tonight at 8pm to take my medicine before bed time.,Create Reminder.
16902,16902,remind me 10 minutes before the event,Create Reminder.
16903,16903,Remind me to buy the movie tickets tonight at 7.,Create Reminder.
16904,16904,remind me to stop and get cupcakes for ians school party after work today,Create Reminder.
16905,16905,remind me to check my po box,Create Reminder.
16906,16906,Remind me to feed my goldfish,Create Reminder.
16907,16907,Cancel my third reminder on this list.,Delete Reminder.
16908,16908,Set reminder for 12:00 meeting.,Create Reminder.
16909,16909,set reminder for 7 to pick up kids,Create Reminder.
16910,16910,remind me about my doctors appointment on Wednesday,Create Reminder.
16911,16911,what is on my reminder lists,Get Reminder.
16912,16912,list current reminders,Get Reminder.
16913,16913,Remind me about my doctors appointment monday at 9,Create Reminder.
16914,16914,Remind me to pay my credit card bill.,Create Reminder.
16915,16915,Remind me to buy a present for fathers day,Create Reminder.
16916,16916,Remind me to buy a birthday gift for Shannon.,Create Reminder.
16917,16917,Set reminder to check oven in 1 hour,Create Reminder.
16918,16918,Set a reminder alarm for October 7,Create Reminder.
16919,16919,remind me to cancel my apple music account next month,Create Reminder.
16920,16920,show my reminder for saturday,Get Reminder.
16921,16921,What reminders do I have for Monday,Get Reminder.
16922,16922,Remind me to pick up stamps,Create Reminder.
16923,16923,What is my latest reminder?,Get Reminder.
16924,16924,remind me to get my haircut next Friday,Create Reminder.
16925,16925,Remind me to take my medicine tomorrow morning.,Create Reminder.
16926,16926,Remind me I have a meeting at 4pm,Create Reminder.
16927,16927,Set a reminder for the first monday of every month,Create Reminder.
16928,16928,Please set a reminder for me to clean up this afternoon,Create Reminder.
16929,16929,Set reminder for dentist at 7am,Create Reminder.
16930,16930,Remind me to buy cleaning supplies,Create Reminder.
16931,16931,Please remind me every month to pay the bill.,Create Reminder.
16932,16932,remind me to take out trash tonight at 6,Create Reminder.
16933,16933,Remind me to feed Sarah's cat at 6:30 pm,Create Reminder.
16934,16934,What time is my next reminder,Get Reminder Date Time.
16935,16935,remind me to set an eye appointment for Friday,Create Reminder.
16936,16936,"Remind me to clean out garage before """"X"""" date",Create Reminder.
16937,16937,Set reminder in 30 minutes to pick up groceries.,Create Reminder.
16938,16938,How much time until my reminder,Get Reminder Date Time.
16939,16939,Remind me to lock the front door each night.,Create Reminder.
16940,16940,Show me all of my reminders for the next two weeks,Get Reminder.
16941,16941,Delete my last reminder.,Delete Reminder.
16942,16942,what are today's reminders,Get Reminder.
16943,16943,Set up a weekly reminder for my workout class,Create Reminder.
16944,16944,tomorrow at 7 pm remind me to watch my show,Create Reminder.
16945,16945,remind me to get up for work in the morning at 9:30,Create Reminder.
16946,16946,Delete all my reminders.,Delete Reminder.
16947,16947,Remind me to plan the party,Create Reminder.
16948,16948,Set scheduling reminder.,Create Reminder.
16949,16949,Remind me to check the front door in 2 hours,Create Reminder.
16950,16950,remind me to buy laundry detergent tonight please.,Create Reminder.
16951,16951,show me my daily reminders,Get Reminder.
16952,16952,Cancel my reminder to pick up catering order on Friday,Delete Reminder.
16953,16953,Check reminders for meeting on Friday,Get Reminder.
16954,16954,Remove my reminder about eggs,Delete Reminder.
16955,16955,Remind me to take out the garbage tonight,Create Reminder.
16956,16956,Set a reminder to take out the trash tomorrow night,Create Reminder.
16957,16957,Read daily reminders,Get Reminder.
16958,16958,Cancel reminder for doctor's appointment,Delete Reminder.
16959,16959,Reminder to pay bills,Create Reminder.
16960,16960,remind me in 45 minutes,Create Reminder.
16961,16961,cancel tomorrows doctors appointment reminder.,Delete Reminder.
16962,16962,Do I have any active reminders?,Get Reminder.
16963,16963,Please set a reminder for my doctors appointment on Tuesday at 8:30 a.m,Create Reminder.
16964,16964,Remind me to get gas,Create Reminder.
