,utterance,intent,label
9072,I'm looking to book a reservation in Aruba at a place nearby .,Book Restaurant.,27
9073,I need to book a table for claudia and imelda at a brasserie that is top-rated,Book Restaurant.,27
9074,I need a reservation for Blue Ribbon Barbecue far from NY for a party of 10,Book Restaurant.,27
9075,Book a brasserie restaurant at 18:28 and order wings .,Book Restaurant.,27
9076,I want to book a cafeteria for 4 that has meze,Book Restaurant.,27
9077,book a table for 2 guests at a restaurant in Lazy Mountain NY,Book Restaurant.,27
9078,I need a table in neighboring Carencro at the Bridge Round House,Book Restaurant.,27
9079,Find a table for 8 somewhere in Bonaire in 345 days,Book Restaurant.,27
9080,Get me a table at a bar which has a spa .,Book Restaurant.,27
9081,I need a reservation in 1 second in Atlas with a party of nine,Book Restaurant.,27
9082,I'm looking to reserve a table at a pasta restaurant in Serbia .,Book Restaurant.,27
9083,Book a cafeteria with wifi,Book Restaurant.,27
9084,I want a table for 4 in Florida,Book Restaurant.,27
9085,book a tea house for 6 members with soul food,Book Restaurant.,27
9086,Book a food truck in MP for me and my ex husband .,Book Restaurant.,27
9087,Book reservation in Gasconade at the best restaurant in DC,Book Restaurant.,27
9088,book a caucasian serving steakhouse for 4 in Saint Pierre and Miquelon,Book Restaurant.,27
9089,Book a steakhouse with a pool for eight people.,Book Restaurant.,27
9090,book a spot for one at The Wolseley at elevenses,Book Restaurant.,27
9091,I'd like reservations for me and my grandkid at a top-rated restaurant that serves molise cuisine in PA .,Book Restaurant.,27
9092,Book a restaurant in West Hattiesburg for 0 o'clock .,Book Restaurant.,27
9093,book for crepes at a restaurant in Sint Maarten,Book Restaurant.,27
9094,I need a table for 5 at the restaurant I ate at last Oct.,Book Restaurant.,27
9095,book a spot for 6 in Pilot Mound Palau on feb. the twenty-fourth,Book Restaurant.,27
9096,Book a table for nine at Canteen Lunch in the Alley at Midnight,Book Restaurant.,27
9097,"I'd like to book at a place in Michigan for a party of 3 , name of the restaurant is Carter House Inn .",Book Restaurant.,27
9098,Book a restaurant in Palestine for 8 people at 9 AM,Book Restaurant.,27
9099,I need to reserve a table for me and my mom at the nearest restaurant in the state of MH .,Book Restaurant.,27
9100,me and my grandmother want to eat umbrian food on January the 7th at a brasserie .,Book Restaurant.,27
9101,Book a restaurant that serves scampi for 10 people.,Book Restaurant.,27
9102,pizzeria restaurant in Kellnersville HI that is outdoor for ten,Book Restaurant.,27
9103,Book a restaurant for ten in Germfask .,Book Restaurant.,27
9104,Lets go to a steakhouse before we go to the pool,Book Restaurant.,27
9105,I want to bring six of us to a bistro in town that serves hot chicken sandwich that is within the same area .,Book Restaurant.,27
9106,"Book a table for josie, carissa and lindsay at a brasserie which serves trentino .",Book Restaurant.,27
9107,I would like to book a restaurant in Lebanon,Book Restaurant.,27
9108,"Book a spot for kelli, jean and I at a pub at elevenses",Book Restaurant.,27
9109,Restaurant in Durant for 3 PM,Book Restaurant.,27
9110,"I need a reservation for Arcadian Court on June the fifth, 2035",Book Restaurant.,27
9111,book a table for 3 far from Tullytown at a coffeehouse with a smoking room,Book Restaurant.,27
9112,I want to book an ethiopian bar for this Afternoon .,Book Restaurant.,27
9113,Book a restaurant distant from downtown .,Book Restaurant.,27
9114,I want to book a restaurant in Barbados that serves creole .,Book Restaurant.,27
9115,Get me a table for 3 within walking distance from my hotel in Tajikistan .,Book Restaurant.,27
9116,book a table for 10 at a restaurant in Federated States Of Micronesia,Book Restaurant.,27
9117,book a spot for 2 at a restaurant in Mayotte at 06:13 AM,Book Restaurant.,27
9118,I want a table for 2 at a restaurant late at night .,Book Restaurant.,27
9119,I'd like a table for five at any restaurant,Book Restaurant.,27
9120,Book a bar that serves stracciatella in North Dakota for four at four am,Book Restaurant.,27
9121,I need a reservation for around London Borough,Book Restaurant.,27
9122,I need to get a restaurant reserved in SD .,Book Restaurant.,27
9123,Book a reservation for Louisiana Fried Chicken this winter in Taiwan,Book Restaurant.,27
9124,Book a table at a bar in Cambodia that serves cheese fries .,Book Restaurant.,27
9125,Book me a table for seven in neighboring France .,Book Restaurant.,27
9126,I'm looking to get a seat at a brasserie in Togo .,Book Restaurant.,27
9127,I would like a table for jacqueline wilson and deanna at David Carpenter House in Uncas FM,Book Restaurant.,27
9128,Need a table for a party of eight one hour from now in Exira SD in a pub that serves oysters rockefeller,Book Restaurant.,27
9129,I need a table for 3 at David Whitney House in Brazil,Book Restaurant.,27
9130,Book reservations at a restaurant in Iron Springs,Book Restaurant.,27
9131,I need a reservation for Roscoff Restaurant in Valley Mills,Book Restaurant.,27
9132,"make a reservation for hillary, dina chavez and alexis",Book Restaurant.,27
9133,book at table at Forest Av restaurant close-by for 2 1 second from now,Book Restaurant.,27
9134,I want to book a bar neighboring our apartment .,Book Restaurant.,27
9135,Find a reservation in Hesston NC at a new restaurant,Book Restaurant.,27
9136,I would like to book a restaurant neighboring Lincoln Beach,Book Restaurant.,27
9137,"Book a table at a tavern in Albania for annette, darlene and barbara james for ten AM",Book Restaurant.,27
9138,Reserve a table for my bf and I at Montreal Pool Room in Indiahoma,Book Restaurant.,27
9139,Book a reservation for a popular bakery in Patetown,Book Restaurant.,27
9140,Book at table at a brasserie which serves padangnese food.,Book Restaurant.,27
9141,Can you make reservations at a restaurant that serves mashed pumpkin for six PM,Book Restaurant.,27
9142,book me a restaurant in Guadeloupe,Book Restaurant.,27
9143,"book a spot for krista, yolanda and I in New Mexico",Book Restaurant.,27
9144,I need a table at a brasserie in Belgium,Book Restaurant.,27
9145,"Coon Chicken Inn restaurant for 1 am for me, clarice and debbie",Book Restaurant.,27
9146,book a restaurant for cupcakes for ten,Book Restaurant.,27
9147,book a table with wifi in Delaware at a restaurant in one minute,Book Restaurant.,27
9148,I want to go to an outdoor cafe in Pioneer Day,Book Restaurant.,27
9149,Book a table at the top-rated taverna in North Korea .,Book Restaurant.,27
9150,Please book me a table for three at an american gastropub,Book Restaurant.,27
9151,I want a table for 5 next fall om Curacao,Book Restaurant.,27
9152,"casey chavez, lucinda and karina want to eat at a diner on december the 7th",Book Restaurant.,27
9153,I need a reservation for a brasserie place for a party of two,Book Restaurant.,27
9154,I need a reservation for a tea house in Maple Glen for four people,Book Restaurant.,27
9155,book a restaurant for 5,Book Restaurant.,27
9156,Book a brasserie type restaurant that serves pizzas in AMerican Samoa,Book Restaurant.,27
9157,Book a reservation for a bistro,Book Restaurant.,27
9158,Book the Dunbrody Country House Hotel in NE for 8 people.,Book Restaurant.,27
9159,"Book reservations at a restaurant in Niue for me, edna and glenda",Book Restaurant.,27
9160,book a spot for six at a restaurant that serves fish and chips,Book Restaurant.,27
9161,"Please make me reservations somewhere for eight people in Foley , NV",Book Restaurant.,27
9162,I require a reservation for one at the most highly rated restaurant in Uzbekistan .,Book Restaurant.,27
9163,book in Bolivia a brasserie for tourte food,Book Restaurant.,27
9164,Book a restaurant for 9 people.,Book Restaurant.,27
9165,Book a restaurant for 3 in New Mexico .,Book Restaurant.,27
9166,"I would like to book at a pub on mar. 8, 2020 that is close to Broadway-Lafayette St for my daughters and I .",Book Restaurant.,27
9167,book a spot in the same area as Yankee Doodle Coffee Shop in Madagascar,Book Restaurant.,27
9168,Book me a table for 8 at a restaurant for seven pm,Book Restaurant.,27
9169,I want tables for 6 at a kosher steakhouse around Kosovo,Book Restaurant.,27
9170,Book a popular tuscan restaurant for 7 people in West Richfield,Book Restaurant.,27
9171,Book me a table for 3 at TKK Fried Chicken in Sri Lanka,Book Restaurant.,27
9172,me and edith want to eat in Coventry Lake,Book Restaurant.,27
9173,I want to check out a pub that has internet in Homer City .,Book Restaurant.,27
9174,Please book a brasserie restaurant for eight in Ireland,Book Restaurant.,27
9175,Book a restaurant near the City of Wakefield for 5 people.,Book Restaurant.,27
9176,I would like to book a goan restaurant for 8,Book Restaurant.,27
9177,I want to book a pub in MS that serves festoni,Book Restaurant.,27
9178,book a table around London Borough of Ealing that is highly rated in a gluten free bar,Book Restaurant.,27
9179,I want to book a restaurant for a year from now in Maine .,Book Restaurant.,27
9180,I want to eat at a highly rated food court,Book Restaurant.,27
9181,need a table at a restaurant serving foie gras on halloween for two at Northern Mariana Islands,Book Restaurant.,27
9182,I need to book a restaurant in Utah in 5 years and a half from now,Book Restaurant.,27
9183,I need a table at a steakhouse in Encino that serves meatcake,Book Restaurant.,27
9184,"want to eat at Diners of Allentown, Pennsylvania on purim",Book Restaurant.,27
9185,"Please book a restaurant in Village Green , CA .",Book Restaurant.,27
9186,Book the City Tavern in Holiday KS .,Book Restaurant.,27
9187,book a spot at the best steakhouse in Florida,Book Restaurant.,27
9188,book a highly rated bar in Curacao for one,Book Restaurant.,27
9189,"book me a restaurant for me, geneva and wilda for now in Blacksville",Book Restaurant.,27
9190,Book a restaurant in the Dominican Republic in one minute for a party of eight,Book Restaurant.,27
9191,Make me a reservation at a bar for a party of 7 in indonesian,Book Restaurant.,27
9192,book a stuffed peppers serving bakery for 9 at Woodsfield VI,Book Restaurant.,27
9193,book at Tavern on the Green for in 1 minute in CO,Book Restaurant.,27
9194,book a spot at a taverna with internet in Mississippi,Book Restaurant.,27
9195,Make a reservation for eunice thompson and elisa martin in the Virgin Islands in one minute .,Book Restaurant.,27
9196,my brother in law and I would like to go to Guinea-Bissau for food,Book Restaurant.,27
9197,Need a booking for a party of five at a restaurant in French Polynesia,Book Restaurant.,27
9198,book a carolina style restaurant in North Korea for my grandkid and I,Book Restaurant.,27
9199,book a table at a tea house in 21 hours in Northern Mariana Islands,Book Restaurant.,27
9200,book a spot for one at a restaurant in ID,Book Restaurant.,27
9201,"Book a bar for six on July eighth, 2023 in the same area in Equatorial Guinea which serves rillettes .",Book Restaurant.,27
9202,I want to book a restaurant for ten this summer,Book Restaurant.,27
9203,Find me a table at a european bar for six in the neighboring downtown area,Book Restaurant.,27
9204,Book a reservation for me and my step sister in Nebraska in two seconds,Book Restaurant.,27
9205,I want to book a pastelaria cafe in Alabama for me and my great grandfather .,Book Restaurant.,27
9206,Book a cafeteria that serves bagels for six people.,Book Restaurant.,27
9207,"book a highly rated gastropub that has a pastelaria in Blue Anchor , MD in 55 weeks for my brother in law and I",Book Restaurant.,27
9208,"Please book a restaurant for six members on Jul. 13, 2036",Book Restaurant.,27
9209,I'd like to eat at a restaurant around China with a party of 7 anywhere that serves ouzeri,Book Restaurant.,27
9210,I want to book a bar in Bonaparte Palau .,Book Restaurant.,27
9211,gwen carter and I want a reservation in the Dominican Republic,Book Restaurant.,27
9212,I need a reservation for The Original House of Pies with three people in Plandome Manor PA,Book Restaurant.,27
9213,"I want to book a bar in Bow Mar , New Mexico",Book Restaurant.,27
9214,Please book a restaurant room which serves hangtown fry dish in Jagual,Book Restaurant.,27
9215,book me a restaurant in the Northern Mariana Islands,Book Restaurant.,27
9216,party of four somewhere in SD,Book Restaurant.,27
9217,I'd like to eat surf and turf in one minute at a bar,Book Restaurant.,27
9218,"book tea at The Hamburger Wagon for 3 vickie reed, melody and I in Georgia",Book Restaurant.,27
9219,Book me a table for 2 in 6 years at a restaurant that serves potée,Book Restaurant.,27
9220,Book a table for kristina and teresa in 1 second .,Book Restaurant.,27
9221,Book a table for seven in a pub in Iraq which offers gluten free food about 141 days from now .,Book Restaurant.,27
9222,Book me an indoor pub in Jersey,Book Restaurant.,27
9223,I want to take my parents and I to eat some romagna at a brasserie in North Dakota,Book Restaurant.,27
9224,"my niece and I want to visit a food court in Callicoon , Tennessee",Book Restaurant.,27
9225,Book Georgetown Cupcake in Keller for tea time.,Book Restaurant.,27
9226,Make a reservation at a tavern which serves clam cake for a party of 8 in Western Sahara .,Book Restaurant.,27
9227,I want to book a popular fast food food place in MN for my friend and I,Book Restaurant.,27
9228,make a table reservation at the top-rated brasserie in Cotton Center,Book Restaurant.,27
9229,book a restaurant for tortelloni for eight,Book Restaurant.,27
9230,Table for 8 at a popular food court,Book Restaurant.,27
9231,"Book me a reservation for an osteria campanian on Jun. the 7th, 2022",Book Restaurant.,27
9232,I want to take my bf and I to get some pain perdu from a food truck,Book Restaurant.,27
9233,I need a table booking for a highly rated sardinian pub .,Book Restaurant.,27
9234,Please book a room in The River Café restaurant to accommodate eight members in Andorra,Book Restaurant.,27
9235,book a highly rated place in IN in seven years at a pub,Book Restaurant.,27
9236,book a spot for my colleague and I at a pizzeria with a pool in Owings Mills Wisconsin,Book Restaurant.,27
9237,table for 1 please,Book Restaurant.,27
9238,book a spot for 6 at a tea house in Tokelau,Book Restaurant.,27
9239,Book a table for 1 at RingSide Steakhouse in Hurricane .,Book Restaurant.,27
9240,book a spot for nine near Togo,Book Restaurant.,27
9241,need a table at a highly rated restaurant within walking distance from downtown for luisa and I,Book Restaurant.,27
9242,Book a table for 10 people on bunker hill day at a food court which serves spätzle in Monaco,Book Restaurant.,27
9243,I need a booking for seven people at Metropolitan Museum of Art .,Book Restaurant.,27
9244,I want to take four friends to the pub for some tuna casserole,Book Restaurant.,27
9245,book a highly rated place for 8 at a restaurant,Book Restaurant.,27
9246,"Book a table for 5 people in Goodland , AK .",Book Restaurant.,27
9247,Find a reservation for eight at Rhodes Twenty Four in GU,Book Restaurant.,27
9248,Book a reservation for a pub serving gateau in MS,Book Restaurant.,27
9249,in a week make a reservation for a table of 7 in District Of Columbia,Book Restaurant.,27
9250,"Book a table for 10 people at Harry’s Bar , Benin .",Book Restaurant.,27
9251,I need a reservation for Harveys this Winter in neighboring Wisconsin for terri and I,Book Restaurant.,27
9252,Book a table at Laurie Beechman Theatre for a party of 4 in Utah,Book Restaurant.,27
9253,I want to be Main Deli Steak House near Hendley .,Book Restaurant.,27
9254,Book me a table for me and my nephew near my location at an indoor pub,Book Restaurant.,27
9255,Set me up with a table at a bar with salade for 5,Book Restaurant.,27
9256,Book a table for april twenty-second at a pub which serves creole,Book Restaurant.,27
9257,sofia phillips and winifred walker want to dine at a mughlai restaurant in LA on Nov. the 1st,Book Restaurant.,27
9258,"I need to reserve two seats to eat at in Salina , Alabama .",Book Restaurant.,27
9259,Book a bakery with smoking room for nine in Niger .,Book Restaurant.,27
9260,Lets go far to The Wolseley in Maine,Book Restaurant.,27
9261,I want a table for my grandson and I somewhere in Arkansas,Book Restaurant.,27
9262,Book an outdoor restaurant .,Book Restaurant.,27
9263,I want a table for 9 in Loyola at Gus Stevens Seafood Restaurant & Buccaneer Lounge,Book Restaurant.,27
9264,Book me a table at The Goof for a party of eight in the state of NV,Book Restaurant.,27
9265,Looking for a tibetan restaurant and need reservations for 1 .,Book Restaurant.,27
9266,I need a reservation for Orthodox Good Friday,Book Restaurant.,27
9267,book a table at a restaurant in Saudi Arabia that serves presskopf,Book Restaurant.,27
9268,"Book a reservation for a parry of eight for a restaurant in Birch River , MO",Book Restaurant.,27
9269,I need to book a tropézienne restaurant six hours from now,Book Restaurant.,27
9270,Lets go eat this fall at any restaurant that has parking in Finland,Book Restaurant.,27
9271,Make me a reservation in NH for a party of two at a restaurant close by,Book Restaurant.,27
9272,book a spot for 3 in Egypt at five,Book Restaurant.,27
9273,Book a table at T-Rex distant from Halsey St .,Book Restaurant.,27
9274,Make reservations at a restaurant in Adrian that serves cheese steak,Book Restaurant.,27
9275,Can you get me a table at a tavern in Slovakia,Book Restaurant.,27
9276,I need a table at Surf Taco in East Uniontown,Book Restaurant.,27
9277,"Book reservations at a restaurant in NE for 4 people on apr. 2, 2021",Book Restaurant.,27
9278,Book a table for eight this month in Maldives .,Book Restaurant.,27
9279,I'd like seats for one at a restaurant in 1 hour at a place in La Madera that has parking,Book Restaurant.,27
9280,book a spot at a soul food food truck in Cawker City,Book Restaurant.,27
9281,Book a reservation for a pub with ma po tofu in Moldova,Book Restaurant.,27
9282,book a mediterranean restaurant for my sister and I,Book Restaurant.,27
9283,I want to book a restaurant for eight in Harding .,Book Restaurant.,27
9284,Book a bar with a pool in Mountain Iron .,Book Restaurant.,27
9285,I need a table at a highly rated diner,Book Restaurant.,27
9286,I'd like a reservation for Thornbury Castle three hours from now in NM .,Book Restaurant.,27
9287,I need to find a restaurant in PW .,Book Restaurant.,27
9288,I want to book a restaurant far from the Municipal Borough of Mitcham for 10 people.,Book Restaurant.,27
9289,"Make dinner reservation for 3 people on june 23rd, 2040 in Blodgett .",Book Restaurant.,27
9290,book a table at a churrascaria for august 5 that has parking,Book Restaurant.,27
9291,Book a reservation for 6 at a restaurant in Deersville,Book Restaurant.,27
9292,I need a table at a cafe that serves baeckeoffe,Book Restaurant.,27
9293,I want to eat breakfast at the Green Restaurant Certification,Book Restaurant.,27
9294,Book a table at The Vortex Bar & Grill on Alaska Day in the state of Rhode Island,Book Restaurant.,27
9295,Book a restaurant that serves pasta for 5 people.,Book Restaurant.,27
9296,Can you make reservations at a tea house that serves fettucine ?,Book Restaurant.,27
9297,I'm looking to book a seat at a bakery that serves coleslaw at 19:44:58 .,Book Restaurant.,27
9298,Need a table for a party of 3 in Laos at a Theme restaurant,Book Restaurant.,27
9299,I'd like to eat at a pho restaurant in VT,Book Restaurant.,27
9300,"Book a reservation for 1 at PM Park, Clear Lake, Iowa in Mongolia in 1 hour",Book Restaurant.,27
9301,"book a bakery for lebanese on january 11th, 2032",Book Restaurant.,27
9302,"Book a reservation for 6 in Belle Plaine , NE",Book Restaurant.,27
9303,Book a restaurant at a steakhouse around in town that serves empanada for me and my son,Book Restaurant.,27
9304,I need a reservation for January 9 at a restaurant that serves souvlaki nearby Cypress Av for a party of 1,Book Restaurant.,27
9305,Book a restaurant for one person at 7 AM,Book Restaurant.,27
9306,Book me a reservation for a bar that serves lobster roll in OR,Book Restaurant.,27
9307,book a spot for three at a bakery in Grand Portage,Book Restaurant.,27
9308,book a table this evening in Saint Vincent and the Grenadines at a gastropub,Book Restaurant.,27
9309,"Book something for my girlfriend and I at a food truck that has pizzas in Brookwood on October fifteenth, 2020",Book Restaurant.,27
9310,I need a bakery that serves beef manhattan at midnight for nine,Book Restaurant.,27
9311,Find a reservation at the Roseland Theater at 10 pm,Book Restaurant.,27
9312,Make me a reservation for july the tenth at The Nosh Bar for a party of two,Book Restaurant.,27
9313,Book a table for mindy and angelita at a restaurant which serves café liégeois,Book Restaurant.,27
9314,I want to book a restaurant near Wyoming for 5 people.,Book Restaurant.,27
9315,Book a table in OH the city of Bock for party of ten for tonight,Book Restaurant.,27
9316,Book a table for 3 at a top-rated restaurant .,Book Restaurant.,27
9317,I would like to book a tea house at 08:05,Book Restaurant.,27
9318,book a spot at Bobcat Bite in Needmore for ten am,Book Restaurant.,27
9319,book a popular restaurant of thai cuisine,Book Restaurant.,27
9320,I need a table for six pm for me and my step daughter at Cafe Rouge,Book Restaurant.,27
9321,I'm looking for a table of eight at The Alley .,Book Restaurant.,27
9322,"hannah lewis and chelsea want to go to a cafe in Botswana on Apr. the seventeenth, 2024",Book Restaurant.,27
9323,Book me a restaurant where I can get a burrito,Book Restaurant.,27
9324,Book a table for three at a middle eastern gastropub,Book Restaurant.,27
9325,"book a spot for 8 at The Kitchin on october the 13th, 2039",Book Restaurant.,27
9326,Book Coney Island neighboring VA for marina and I .,Book Restaurant.,27
9327,I would like to book a food truck with mughlai cuisine in Somalia,Book Restaurant.,27
9328,I need a table at a cafeteria for a party of 6 in AL,Book Restaurant.,27
9329,I want to take nine people to a diner close to the spa,Book Restaurant.,27
9330,"On Jun. the sixteenth, 2032 I'd like to go to Dillard House in Putnam Hall",Book Restaurant.,27
9331,I'd like to reserve a spot at a bakery in Guyana in feb .,Book Restaurant.,27
9332,I want to book the best manadonese restaurant for six at 21:49 that is distant from my baby's work,Book Restaurant.,27
9333,book a spot far from Åland,Book Restaurant.,27
9334,Book reservations at a north indian bar for 4 people,Book Restaurant.,27
9335,Please call and reserve seating for march 6 at a diner in Kyrgyzstan,Book Restaurant.,27
9336,Book reservations for five at Eleven Madison Park today within walking distance from Flaxton,Book Restaurant.,27
9337,me and deanna want to book a restaurant in Malawi,Book Restaurant.,27
9338,Get me a reservation for two at a restaurant which serves burger .,Book Restaurant.,27
9339,Book reservation for 2 people tomorrow in Whitewater,Book Restaurant.,27
9340,my sons and I want to dine at The Water Club in Georgia,Book Restaurant.,27
9341,Make me a reservation at a fast food restaurant for elba and corina at a restaurant with parking,Book Restaurant.,27
9342,Book a restaurant reservation in Hong Kong,Book Restaurant.,27
9343,I have four people needing a restaurant reservation.,Book Restaurant.,27
9344,I need to reserve a table for my baby and I at a tibetan tavern,Book Restaurant.,27
9345,Book a reservation for four at the best brasserie in Venezuela,Book Restaurant.,27
9346,book in Falkland Islands at Atomic Cafe,Book Restaurant.,27
9347,Book a restaurant in one minute for five people in Canal Fulton .,Book Restaurant.,27
9348,Can you make reservations for a party of eight in Iowa,Book Restaurant.,27
9349,"book a masala bar on march 6, 2034",Book Restaurant.,27
9350,restaurant in Bulgaria this week party for 9 numbers,Book Restaurant.,27
9351,I need a reservation for Little Grill Collective for supper with eight people,Book Restaurant.,27
9352,book a pub for helen and miriam in nine years from now,Book Restaurant.,27
9353,book a pizza serving tavern for me and my brother,Book Restaurant.,27
9354,book midday at a faraway cuban place for five at a top-rated bakery in Grainola,Book Restaurant.,27
9355,book Bullfeathers,Book Restaurant.,27
9356,Book a restaurant in Palau for two people.,Book Restaurant.,27
9357,book me a reservation at a pub restaurant that serves meatball in Stehekin for 2 people on 1/1/2018,Book Restaurant.,27
9358,book a spot for 1 close to geraldine's house,Book Restaurant.,27
9359,Can you get me a reservation at WWE The World around Av U,Book Restaurant.,27
9360,Book a restaurant for one for this month .,Book Restaurant.,27
9361,I'd like to eat with a party of 8 in Hitchita OR,Book Restaurant.,27
9362,I need a reservation for a restaurant now with a party of 9 in Hilt,Book Restaurant.,27
9363,I need a reservation for a joint in AZ for 3,Book Restaurant.,27
9364,Book a reservation for a restaurant in Wadsworth with parking,Book Restaurant.,27
9365,book me a reservation at a highly rated tavern in Hornersville,Book Restaurant.,27
9366,Find a reservation in Deweese for my sister and I,Book Restaurant.,27
9367,Find a reservation at a brasserie restaurant nearby SC for a party of ten,Book Restaurant.,27
9368,I'd like to eat at the Original Spanish Kitchen in North Carolina,Book Restaurant.,27
9369,Please book me seating at the food court in Hazel Green for nine,Book Restaurant.,27
9370,Book a reservation for a gastropub serving liver and onions,Book Restaurant.,27
9371,Book a reservation for a party of six in the same area as Metropolitan Borough of Bethnal Green,Book Restaurant.,27
9372,Book the nearby Meriton Grand Hotel Tallinn in Missouri .,Book Restaurant.,27
9373,Please book a table for four at a restaurant in TN,Book Restaurant.,27
9374,Book a restaurant within the same area of Ely for 10 people.,Book Restaurant.,27
9375,Book a restaurant with parking for kirsten morris and I .,Book Restaurant.,27
9376,book in Ukraine at a highly rated restaurant,Book Restaurant.,27
9377,Book a bar that serves ribs for 5 people.,Book Restaurant.,27
9378,book a gratin serving tea house in Bushkill,Book Restaurant.,27
9379,Can you reserve a table within the same area as the AMerican Samoa for me and my mom,Book Restaurant.,27
9380,book a spot for seven at a brasserie with ginestrata,Book Restaurant.,27
9381,book at Dutchess Manor in Portugal for 6,Book Restaurant.,27
9382,Book the Labworth Café in Ethiopia for six people.,Book Restaurant.,27
9383,I need a table for four at a restaurant in AL,Book Restaurant.,27
9384,Please book a room to accommodate one in 11 weeks near Bahamas restaurant,Book Restaurant.,27
9385,book a Steinway St place for 8 that is close,Book Restaurant.,27
9386,"I would like to book a fry sauce bar for jul. 3, 2019",Book Restaurant.,27
9387,I have a party of 10 that would like to eat outdoor at a tavern .,Book Restaurant.,27
9388,book a bar table for Tonight for rajasthani food,Book Restaurant.,27
9389,Book a reservation for a restaurant serving wontons for ten people in Leopold,Book Restaurant.,27
9390,I need a reservation in Steele City,Book Restaurant.,27
9391,book a delicatessen that is indoor for 3,Book Restaurant.,27
9392,I'd like to book a table at Black Horse Tavern in Georgia at 4 am,Book Restaurant.,27
9393,book a spot for 1 at a pub with internet,Book Restaurant.,27
9394,book a tea house on 5/20/2028 in Pataskala that serves crepe in NC for five,Book Restaurant.,27
9395,Book a reservation for Thomas Hynes House on jan. the third in Netherlands,Book Restaurant.,27
9396,I'd like to eat at a tea house with 3 people,Book Restaurant.,27
9397,Book a table for nine people in NJ .,Book Restaurant.,27
9398,"I need a table for me, violet and maude at a restaurant in NE",Book Restaurant.,27
9399,Book me a bar where I can get a bear claw in AS,Book Restaurant.,27
9400,book for 8 for argentinian food at a bakery,Book Restaurant.,27
9401,Find a restaurant for marylou and I within walking distance of my mum's hotel,Book Restaurant.,27
9402,I need a reservation for 3 at Clinton Street Baking Company & Restaurant,Book Restaurant.,27
9403,Make me a reservation for a party of 2,Book Restaurant.,27
9404,book a table at Top Pot Doughnuts in 16 hours for 5,Book Restaurant.,27
9405,"book for jessie, dale wright and lupe at a bistro on feb. 20, 2040",Book Restaurant.,27
9406,I would like to book a donut serving delicatessen in Cuba for 5 on april eleventh,Book Restaurant.,27
9407,I want a restaurant in Idaho for 2 of us.,Book Restaurant.,27
9408,I'd like to eat around ID on august the 16th with a party of 8,Book Restaurant.,27
9409,I'd like to reserve a table in Northcote .,Book Restaurant.,27
9410,"I need a reservation for me, edna and alyson at the steakhouse called smoking room",Book Restaurant.,27
9411,Can you get me seating for a party of 4,Book Restaurant.,27
9412,Book a spot for one at a fish restaurant,Book Restaurant.,27
9413,I want a table for 4 at any kind of goiano bar,Book Restaurant.,27
9414,Book a table for 5 at a pub during my Macedonia trip that serves czech food.,Book Restaurant.,27
9415,Book a table for 7 at a popular bistro distant from Kremmling,Book Restaurant.,27
9416,courtney and ruby want to eat at a restaurant three years from now,Book Restaurant.,27
9417,book a highly rated restaurant in Central African Republic for 5 people on sep. the second,Book Restaurant.,27
9418,Book me a pub nine weeks from now for 4 people.,Book Restaurant.,27
9419,Book me a restaurant that serves festoni for eight in New Hampshire,Book Restaurant.,27
9420,Book a restaurant that serves vezione verro one second from now .,Book Restaurant.,27
9421,book a brasserie for one,Book Restaurant.,27
9422,I want to book the Clarke Cooke House in Uzbekistan,Book Restaurant.,27
9423,Book a northeastern brazilian restaurant for 10 am,Book Restaurant.,27
9424,I want to book a restaurant close-by my teenager's airbnb at 00:55 am,Book Restaurant.,27
9425,I need a reservation for four at a restaurant,Book Restaurant.,27
9426,book me a restaurant in Freshwater Bay for ava and I in Alaska,Book Restaurant.,27
9427,Book a restaurant around Thompson,Book Restaurant.,27
9428,Book a table at a bar in Argentina .,Book Restaurant.,27
9429,book a spot for 10 in the same area of Inwood - 207th St,Book Restaurant.,27
9430,Book a table for ten people at a restaurant which serves snack .,Book Restaurant.,27
9431,I'm looking to book a spot at a restaurant in RI .,Book Restaurant.,27
9432,book some indonesian food truck food that is not far for a party of 8 in IA,Book Restaurant.,27
9433,I want to find a salami restaurant in Bastian IN,Book Restaurant.,27
9434,book a spot for ten in MS,Book Restaurant.,27
9435,I need a table for 2 on feb. 18 at Main Deli Steak House,Book Restaurant.,27
9436,book a restaurant in Macedonia for 13 hours from now,Book Restaurant.,27
9437,I need a table for 6 to eat at nearby in Clinchco .,Book Restaurant.,27
9438,Book a table for 10 people at Dunbrody Country House Hotel in Strandburg .,Book Restaurant.,27
9439,I need a reservation for four at a bar,Book Restaurant.,27
9440,Find a reservation at a restaurant that serves gougère in Laneville with a party of nine,Book Restaurant.,27
9441,"book a restaurant for me, valarie and caroline in 56 weeks in Soldier Pond",Book Restaurant.,27
9442,"book Helianthushof in Hurffville , NJ",Book Restaurant.,27
9443,Need a table for sep. first in Haiti for a party of three,Book Restaurant.,27
9444,Book a reservation for 4 at a bar serving corn relish,Book Restaurant.,27
9445,I'd like to eat at Old Dutch in 15 seconds in Northern Mariana Islands,Book Restaurant.,27
9446,Book a table for one at the Bear Hotel in Peru,Book Restaurant.,27
9447,please book highly rated restaurant with food truck tuscan for me and adela in Hallam Indiana,Book Restaurant.,27
9448,Book a restaurant on san jacinto day in Anderson for me and my colleagues .,Book Restaurant.,27
