,utterance,intent,label
17206,How many degrees Celsius is it outside?,Get Weather.,0
17207,What is the temperature outside in Celcius?,Get Weather.,0
17208,Tell me how many inches of snow are expected tonight.,Get Weather.,0
17209,Can you check today's temperature in Celsius?,Get Weather.,0
17210,How many inches of rain are the predicting will fall tonight?,Get Weather.,0
17211,Tell me about precipitation in centimeters for today's forecast.,Get Weather.,0
17212,"Today's temperature in Celsius, please.",Get Weather.,0
17213,What temperature is it in Celsius?,Get Weather.,0
17214,How hot will it be in Celsius this afternoon?,Get Weather.,0
17215,temperature today in kelvins,Get Weather.,0
17216,What's the rainfall measurement in mm?,Unsupported Weather.,2
17217,How much millimetres of snow are we having today?,Get Weather.,0
17218,How much rain are we getting in centimetres?,Get Weather.,0
17219,How many inches of snow do we anticipate?,Get Weather.,0
17220,How hot is it in Celsius,Get Weather.,0
17221,How much is it going to rain today in centimetres?,Get Weather.,0
17222,How many cm of rain is expected to fall tomorrow?,Unsupported Weather.,2
17223,How many centimetres of snow are we likely to get today?,Get Weather.,0
17224,what is the temperature in Fahrenheit?,Get Weather.,0
17225,What temperature will we reach tonight?,Get Weather.,0
17226,advise me on how many cm of rain is due tomorrow,Get Weather.,0
17227,whats the volume of rain expected this evening,Get Weather.,0
17228,Tell me the current temperature in Celsius,Get Weather.,0
17229,How warm is it now in Fahrenheit?,Get Weather.,0
17230,How cold is it in celsius?,Get Weather.,0
17231,How many mm will rain today?,Get Weather.,0
17232,What's the average  temperature in Celsius this weekend?,Get Weather.,0
17233,What is the level of rain we are getting?,Unsupported Weather.,2
17234,How much snow are we going to get in cm?,Get Weather.,0
17235,Will there be more than a foot of snow?,Get Weather.,0
17236,What's the expected rainfall in millimetres?,Get Weather.,0
17237,Give me the current temp in celcius,Get Weather.,0
17238,How many liters of rain is expected today?,Unsupported Weather.,2
17239,What is the maximum temperature today in celcius?,Get Weather.,0
17240,Will we get more than a couple of inches of snow today?,Get Weather.,0
17241,What is the temperature in Fahrenheit today?,Get Weather.,0
17242,How many feet of snow fell last night?,Get Weather.,0
17243,How many inches of rain has been falling since this morning?,Get Weather.,0
17244,How many degrees Fahrenheit is it outside?,Get Weather.,0
17245,How many centimeters of rain is the total rainfall?,Get Weather.,0
17246,What's the temperature in Celsius?,Get Weather.,0
17247,Should I expect many centimeters of snow?,Get Weather.,0
17248,How's the weather looking in Newcastle for the weekend?,Get Weather.,0
17249,Will it be fine on Sunday at 3pm?,Get Weather.,0
17250,Tell me about the weather on Friday around 2.,Get Weather.,0
17251,What's the weather forecast for this weekend in Newcastle.,Get Weather.,0
17252,tell me what the weather will be like in Manchester next weekend,Get Weather.,0
17253,what will the weather be doing in London next weekend?,Get Weather.,0
17254,let me know what the weather will be like in Scotland on the 10th,Get Weather.,0
17255,what is the weather going to be doing next week in Wales?,Get Weather.,0
17256,Can I have the weather forecast for London tomrrow.,Get Weather.,0
17257,"I'm flying to Madrid at 2pm, what will the weather be like?",Get Weather.,0
17258,Can you give me the morning forecast for next week?,Get Weather.,0
17259,"I'm going to be in Israel for Chanukah, how will the weather be?",Get Weather.,0
17260,"Forecast for tomorrow, 2pm please?",Get Weather.,0
17261,"Inform me of what the weather will be like tomorrow, at 2pm in France.",Get Weather.,0
17262,Can you let me know what the weather is supposed be on Valentines Day?,Get Weather.,0
17263,What is the weather going to be like at 12pm in Newcastle tomorrow?,Get Weather.,0
17264,Is there anyway you could tell me the weather forecast for Christmas Day in England?,Get Weather.,0
17265,what is the weather going to be doing on Christmas Day in Kent,Get Weather.,0
17266,give me the weather for Kent on 15th May,Get Weather.,0
17267,what is the weather going to be doing tomorrow in Kent,Get Weather.,0
17268,Share the forecast for Wednesday at 3PM,Get Weather.,0
17269,What's the weather going to be like at 7am in Santa Cruz?,Get Weather.,0
17270,Whats Sundays weather in Northumberland,Get Weather.,0
17271,Whats the forecast at the weekend in Palm Springs,Get Weather.,0
17272,Whats the weather doing in Orlando this weekend.,Get Weather.,0
17273,Forecast for the week ahead in England,Get Weather.,0
17274,Give me the weather forecast for Friday 3rd of April 2pm,Get Weather.,0
17275,I want the weather in Denmark for 3pm,Get Weather.,0
17276,What is the weather forecast for Sunday evening,Get Weather.,0
17277,What's the weather looking like in Sheffield tomorrow?,Get Weather.,0
17278,What's the forecast for Wednesday the 15th at noon?,Get Weather.,0
17279,"What is the forecast in Paris, France",Get Weather.,0
17280,How cold will it be on Christmas day,Get Weather.,0
17281,What is the weather going to be like tomorrow at 3:00pm,Get Weather.,0
17282,What is the temperature going to be on the 6th June,Get Weather.,0
17283,Give me the weather forecast for London on 29th May?,Get Weather.,0
17284,"What weather can I expect in Barcelona, Spain on Friday 17th May?",Get Weather.,0
17285,What will the weather be like in London on Thursday?,Get Weather.,0
17286,What is the weather forecast for Brighton this weekend?,Get Weather.,0
17287,What's the forecast for Birmingham this afternoon?,Get Weather.,0
17288,What will the weather be like in Hull on Tuesday afternoon?,Get Weather.,0
17289,What is the weather forecast for Coventry on Thursday the 16th May?,Get Weather.,0
17290,What is the weather in London on Sunday morning?,Get Weather.,0
17291,Whats the forecast for the weekend in Brighton?,Get Weather.,0
17292,What is the weather in  Antarctica in June,Get Weather.,0
17293,"I want to know the forecast for next Monday at 3pm in France, please.",Get Weather.,0
17294,What's the forecast for Las Vegad this weekend,Get Weather.,0
17295,What's the weather going to be like tomorrow in Halifax?,Get Weather.,0
17296,How's the weather looking for Saturday evening?,Get Weather.,0
17297,Tell me the weather for next weekend in Newcastle,Get Weather.,0
17298,What is the forecast for Edinburgh this Saturday?,Get Weather.,0
17299,Can you tell me how the weather looks on Friday in Washington?,Get Weather.,0
17300,Can you tell me weather forecast for tomorrow night?,Get Weather.,0
17301,How is the weather in Tokyo tonight?,Get Weather.,0
17302,Please tell me the forecast for tomorrow morning in Ramsgate,Get Weather.,0
17303,What will the weather be like at 5pm on Christmas Day,Get Weather.,0
17304,Please tell me the weather on Easter Sunday in Paris,Get Weather.,0
17305,What is the weather doing at the weekend in Spain?,Get Weather.,0
17306,What will the weather be at 5pm on Saturday 6th?,Get Weather.,0
17307,What's the forecast for Lincoln tomorrow?,Get Weather.,0
17308,Describe the weather in London at 5pm.,Get Weather.,0
17309,How will the weather be in Livingston this Friday?,Get Weather.,0
17310,"What kind of weather can I expect on Halloween, in Edinburgh?",Get Weather.,0
17311,What is the forecast for weather at 5pm in Dumfries?,Get Weather.,0
17312,Tell me the kind of weather to expect this Friday morning in Glasgow.,Get Weather.,0
17313,I need to know the weather for this Friday from 6pm?,Get Weather.,0
17314,What's the weather forecast for Paris on the 12th at 12 noon,Get Weather.,0
17315,Tell me the weather in London Saturday night at 8pm,Get Weather.,0
17316,How about a weather forecast for Wednesday next week at 10am?,Get Weather.,0
17317,How's the weather later on today in New York City?,Get Weather.,0
17318,Please show me the weather's forecast this evening for Seattle,Get Weather.,0
17319,How will the weather be like in Colorado at 5pm tomorrow?,Get Weather.,0
17320,what is the weather going to be like in Florida this weekend?,Get Weather.,0
17321,tell me the weather forecast for Christmas in New York,Get Weather.,0
17322,what's been forecast for Saturday 8th at 3pm,Get Weather.,0
17323,Can you let me know what the weather is like in London for Monday,Get Weather.,0
17324,What is the weather like for this Saturday afternoon in Cardiff,Get Weather.,0
17325,What is the forecast this Friday in Malaga,Get Weather.,0
17326,How is the weather looking in Ireland next weekend,Get Weather.,0
17327,Forecast please for California in August,Get Weather.,0
17328,What's the forecast for Easter in Scotland,Get Weather.,0
17329,What will the weather be like this Friday at 5pm?,Get Weather.,0
17330,What is the forecast for Melbourne when I land on Saturday morning?,Get Weather.,0
17331,What weather are we expecting for the Bank Holiday weekend in London?,Get Weather.,0
17332,What's the forecast tomorrow at 9am?,Get Weather.,0
17333,What is the weather going to be like in Barcelona this weekend?,Get Weather.,0
17334,What will it be like at 3pm?,Get Weather.,0
17335,How is the weather in Athens this morning?,Get Weather.,0
17336,Check the forecast for me for 3pm in Krakow,Get Weather.,0
17337,Tell me the forecast for this week in Paris,Get Weather.,0
17338,What's the weather on the 5th of June in California?,Get Weather.,0
17339,What is the forecast for 3pm tomorrow?,Get Weather.,0
17340,I'd like to know the weather for tomorrow evening in London,Get Weather.,0
17341,What will the in weather be like at 2pm in Paris tomrrow?,Get Weather.,0
17342,What is the forecast for this weekend at my mums?,Get Weather.,0
17343,How's the weather going to be tomorrow in London in the evening?,Get Weather.,0
17344,Tell me the weather forecast for 5pm on Wednesday,Get Weather.,0
17345,What is the weather forecast for 2pm on 20th May?,Get Weather.,0
17346,"What is the weather like in London, UK on Saturday?",Get Weather.,0
17347,"What is the forecast for Christmas day in Montreal, Canada?",Get Weather.,0
17348,Tell me the weather expected tomorrow in Glasgow.,Get Weather.,0
17349,What is the weather forecast to be like for June 10th at 2pm.,Get Weather.,0
17350,"How will the weather be in the Lake District, Cumbria this weekend?",Get Weather.,0
17351,What is the weather to be like at 2pm in Glasgow.,Get Weather.,0
17352,"Weather, 8pm, tomorrow.",Get Weather.,0
17353,Tomorrow's weather at 6pm.,Get Weather.,0
17354,What will the weather be like for Florida for the upcoming week?,Get Weather.,0
17355,What's the forecast for next weekend in Derby?,Get Weather.,0
17356,Tell me the weather forecast for California for Tuesday afternoon,Get Weather.,0
17357,Can you look up the weather for Monday at 7am?,Get Weather.,0
17358,I need you to check what the weather will be like on 6th July in Bristol.,Get Weather.,0
17359,Please tell me the weather in London for next weekend,Get Weather.,0
17360,What's the forecast for Saturday 6th at noon,Get Weather.,0
17361,What will the weather be in London on this Friday,Get Weather.,0
17362,Meteorological conditions in Paris on Monday.,Get Weather.,0
17363,Please tell me the forecast for North Scotland this weekend,Get Weather.,0
17364,Share the temperature in New York for this weekend.,Get Weather.,0
17365,I would like to know the weather expected in New York from July 4th to July 9th,Get Weather.,0
17366,Impressions about the weather in New York this weekend.,Get Weather.,0
17367,Tell me the weather tomorrow in Shetland.,Get Weather.,0
17368,Weather forecast for Paris for the next 5 days.,Get Weather.,0
17369,What's the forecast for New York on Saturday?,Get Weather.,0
17370,Tell me about the forecast for the next Tuesday in Paris.,Get Weather.,0
17371,Weather for the 7th of December in London.,Get Weather.,0
17372,Tell me the weather this week in London.,Get Weather.,0
17373,Let me know the weather in Riga on Saturday.,Get Weather.,0
17374,"Describe the weather for this Friday, 5PM.",Get Weather.,0
17375,Give me the weather for upcoming work week.,Get Weather.,0
17376,How weather will be this morning at Settle ?,Get Weather.,0
17377,What's the weather for May 3oth in London,Get Weather.,0
17378,Weather forecast for 2pm in Antarctica ?,Get Weather.,0
17379,Tell me what the esther is doing on Monday  Wednesday and  Friday next week.,Get Weather.,0
17380,Tell me about weather for Monday afternoon,Get Weather.,0
17381,What will the weather be next weekend in Cardiff,Get Weather.,0
17382,What's the weather going to be like in Bangkok next week?,Get Weather.,0
17383,"Tell me the weather for tomorrow in Ayr, please.",Get Weather.,0
17384,What's the forecast for Poole over Easter?,Get Weather.,0
17385,"Weather forecast in Spain on Tuesday, please.",Get Weather.,0
17386,What will it be like in Yorkshire on Tuesday night?,Get Weather.,0
17387,Give the the weather forecast for Stockholm on the 10th to the 12th of June.,Get Weather.,0
17388,What will the weather be like in Mauchline this morning?,Get Weather.,0
17389,What will the weather be like on Monday morning in Chiang Mai?,Get Weather.,0
17390,What will the weather be like in London when I get there on Tuesday?,Get Weather.,0
17391,what is the weather like today in London,Get Weather.,0
17392,What will the weather be like in the mornings this week?,Get Weather.,0
17393,What's it going to be like in Manchester tomorrow evening?,Get Weather.,0
17394,Hows the weather looking for the weekend?,Get Weather.,0
17395,tell me the weather forecast on sunday morning,Get Weather.,0
17396,"Weather, Lewes, Delaware, 16th May!",Get Weather.,0
17397,what is the forecast this monday in Bristol,Get Weather.,0
17398,What will the weather be in like in New York on Friday 16th May?,Get Weather.,0
17399,What will the weather be doing in Torrington tomorrow?,Get Weather.,0
17400,Give me forecast for London 2pm today!,Get Weather.,0
17401,Tell me the weather forecast for next weekend in South Molton.,Get Weather.,0
17402,Tell me what the weather will be like in Scotland on 17th May!,Get Weather.,0
17403,"Forecast Boston, 3pm.",Get Weather.,0
17404,What will the weather be like on Monday in New York?,Get Weather.,0
17405,What's it going to be like outside at 5pm in Amsterdam?,Get Weather.,0
17406,I need to know the weather for tomorrow at 6 pm.,Get Weather.,0
17407,Do I need socks on today,Get Weather.,0
17408,Will I need to take an umbrella with me today?,Get Weather.,0
17409,DoI need to take an umbrella with me today?,Get Weather.,0
17410,What's the temperature in Washington DC on Saturday?,Get Weather.,0
17411,How is the weather looking in Birmingham 3 pm tomorrow?,Get Weather.,0
17412,Tell me the weather for Germany on the 20th of May please.,Get Weather.,0
17413,What's the weather in Canada over the next 3 days?,Get Weather.,0
17414,Tell me the weather forecast for 3.00 pm today in Birmingham.,Get Weather.,0
17415,What is the weather going to be in Birmingham on May 20th?,Get Weather.,0
17416,Tell me about weather in Edinburgh today after midday,Get Weather.,0
17417,What weather will be today in Riga in the evening after 7pm,Get Weather.,0
17418,Tell me the weather forecast for today in Berlin after 12pm,Get Weather.,0
17419,How's the weather looking tomorrow in Leicester?,Get Weather.,0
17420,what is the weather information for London for today after 2pm,Get Weather.,0
17421,What will the weather be on Saturday at 10am?,Get Weather.,0
17422,Describe the weather for Saturday the 10th at noon,Get Weather.,0
17423,Tell me the weather forecast in Sheffield this weekend please,Get Weather.,0
17424,Tell me the weather at 2 pm in Berlin,Get Weather.,0
17425,How's the weather looking on Christmas day in Orlando?,Get Weather.,0
17426,What's the forecast tomorrow in London?,Get Weather.,0
17427,What is the forecast for the morning this weekend?,Get Weather.,0
17428,What is the weather going to be like at 2pm on the 5th?,Get Weather.,0
17429,How will the weather be in London on Friday?,Get Weather.,0
17430,How's the weather looking in London this weekend?,Get Weather.,0
17431,Can I have the forecast for the 3rd at 6pm please?,Get Weather.,0
17432,What will be the weather at 3pm in Italy?,Get Weather.,0
17433,Tell me about the weather in Leeds for the next couple of days?,Get Weather.,0
17434,Tell me the forecast for Easter in Cambridge,Get Weather.,0
17435,Can you tell me the weather for next Monday in Berlin?,Get Weather.,0
17436,What will the weather be like where Luke is at 3pm,Unsupported Weather.,2
17437,On the 5th May in Leeds what will the weather be like,Get Weather.,0
17438,What will the weather be like on Christmas Day in North Walsham,Get Weather.,0
17439,In North Walsham on Boxing Day what will the forecast be,Get Weather.,0
17440,What's the weather like on Monday in London?,Get Weather.,0
17441,Give me weather forecast this morning in LA,Get Weather.,0
17442,What is the weather forecast in Norwich this weekend?,Get Weather.,0
17443,I want to know the forecast for 9am on the 20th,Get Weather.,0
17444,What will the weather be like at 3pm tomorrow afternoon?,Get Weather.,0
17445,Can you tell me what the weather is like Tuesday afternoon in Paris,Get Weather.,0
17446,Over the next 4 days how much rain will there be?,Get Weather.,0
17447,What will the weather be like in Coventry over the Easter weekend?,Get Weather.,0
17448,Please tell me what the forecast is for Monday and Tuesday in Spain,Get Weather.,0
17449,How will the weather be in Blackpool tomorrow?,Get Weather.,0
17450,What's the Blackpool weather forecast looking like for Sunday?,Get Weather.,0
17451,What is the weather forecast for the next 5 days in Spain?,Get Weather.,0
17452,Tell me the expected temperature in Bristol for tonight.,Get Weather.,0
17453,Any idea what the forecast is for Paris next weekend?,Get Weather.,0
17454,Forecast this weekend in Birmingham,Get Weather.,0
17455,Tell me how the weather will be in Italy for the next 24 hours,Get Weather.,0
17456,What's the weather looking like next week in Barcelona?,Get Weather.,0
17457,Give me the weather for tomorrow in Seattle,Get Weather.,0
17458,Forecast in Birmingham for Tuesday,Get Weather.,0
17459,Tell me the weather for Thursday in Paris,Get Weather.,0
17460,What's London's weather looking like this weekend?,Get Weather.,0
17461,Please read me a weather report for London this weekend,Get Weather.,0
17462,Please find out the weather forecast for the weekend,Get Weather.,0
17463,give me the forecast for washington this friday please,Get Weather.,0
17464,Let me know the weather forecast for Leeds this weekend,Get Weather.,0
17465,i need the weather forecast for france next month,Get Weather.,0
17466,Full three day weather report from the 14th of April in Lincoln,Get Weather.,0
17467,How hot will it be in celcius in Stockport on Saturday?,Get Weather.,0
17468,How's the weather looking at 4pm tomorrow?,Get Weather.,0
17469,What is the weather like in Disneyland on Tuesday?,Get Weather.,0
17470,what will the weather be like on Tuesday at 9am?,Get Weather.,0
17471,What's the weather like this weekend in New York?,Get Weather.,0
17472,Tell me about the weather predicted in Dorset for the bank holiday weekend,Get Weather.,0
17473,what will the weather be like in London on Friday?,Get Weather.,0
17474,I need to know the weather forecast for Northampton on Saturday at 9am,Get Weather.,0
17475,What will the weather be like on 8th July at 8pm?,Get Weather.,0
17476,How is the weather this weekend in Palm Springs?,Get Weather.,0
17477,Get me a weather forecast for tomorrow at 3pm,Get Weather.,0
17478,Tell me the forecast for the weekend in London,Get Weather.,0
17479,How's going to be the weather for the next 7 mornings,Get Weather.,0
17480,Show me the forecast for Labour Day in Chicago,Get Weather.,0
17481,inform me of the weather for the 30 and 31 of this month,Get Weather.,0
17482,What's it going to be like in Amsterdam this weekend?,Get Weather.,0
17483,let me know what the weather will be like on 15 of june in Spain,Get Weather.,0
17484,Tell me the forecast for the morning of July 14th,Get Weather.,0
17485,update me on the forecast on London tomorrow,Get Weather.,0
17486,advise me of the weather in pairs this weekend,Get Weather.,0
17487,How's the weather in Paris next week?,Get Weather.,0
17488,Can you tell me what the weather's going to be like in New York tomorrow,Get Weather.,0
17489,Weather forecast London next week,Get Weather.,0
17490,What's the weather forecast for Christmas Day in Iceland,Get Weather.,0
17491,I want to know what the weather will be like in Ibiza next week,Get Weather.,0
17492,What will the weather be like in Australia on Christmas Day?,Get Weather.,0
17493,Tell me the weather for Friday 15th.,Get Weather.,0
17494,What will be the weather in Sunday morning?,Get Weather.,0
17495,Look up the weather for 4am in Barcelona.,Get Weather.,0
17496,Say about the weather for the first day of next week.,Get Weather.,0
17497,What about the weather for next Wednesday at 15:00pm?,Get Weather.,0
17498,Please give me a forecast for the weather at 8am in Exeter.,Get Weather.,0
17499,What about the weather for next Friday morning?,Get Weather.,0
17500,tell me what the weather will do next week in Lisbon.,Get Weather.,0
17501,What will the weather be like at 5pm in London?,Get Weather.,0
17502,What will the weather be doing this afternoon in Brighton?,Get Weather.,0
17503,How's the weather in Italy at Halloween?,Get Weather.,0
17504,Weather tomorrow in Manchester please.,Get Weather.,0
17505,Give me the forecast for the weekend in Meeds.,Get Weather.,0
17506,How will the weather be at lunchtime in Milton Keynes?,Get Weather.,0
17507,Monday the 12th Bradford weather forecast please.,Get Weather.,0
17508,Tell me what the weather is going to do in Bath tonight.,Get Weather.,0
17509,what is the weather for hereford on christmas day,Get Weather.,0
17510,what is the weather going to be like at 2pm on sunday afternoon?,Get Weather.,0
17511,Tell me what the weather will be like in Paris on Tuesday,Get Weather.,0
17512,how is the weather looking on halloween in worcester?,Get Weather.,0
17513,How should I expect the weather to be in Berlin tomorrow,Get Weather.,0
17514,what is the weather in spain on the 8th june?,Get Weather.,0
17515,What should be the weather here at 9am tomorrow,Get Weather.,0
17516,tell me the weather for new years eve in shrewsbury,Get Weather.,0
17517,Can I have a look at the forecast first thing Monday morning,Get Weather.,0
17518,Show me the weather for next Monday in Bulgaria,Get Weather.,0
17519,Do we expect the forecast to be low in the Arctic this weekend?,Get Weather.,0
17520,London weather at 3pm next Wednesday,Get Weather.,0
17521,Haw is the weather will be in Bulgaria next Monday,Get Weather.,0
17522,Forecast in 2 days for Blackburn in the afternoon,Get Weather.,0
17523,Morning weather for the next five days in London,Get Weather.,0
17524,I want to know the weather for the 13th in Spain.,Get Weather.,0
17525,What will it be like at 5AM in London?,Get Weather.,0
17526,How is the weather looking this weekend for my trip to Paris?,Get Weather.,0
17527,How much sun will we get tomorrow afternoon?,Get Weather.,0
17528,What will the weather be like in Croatia on Saturday?,Get Weather.,0
17529,Tell me the forecast for next weekend in Helsinki.,Get Weather.,0
17530,How will the weather be when I arrive in Coventry on Tuesday at 5pm?,Get Weather.,0
17531,What is the temperate in Guatemala City this weekend?,Get Weather.,0
17532,Provide me with weather info for Eid in Ryadh,Get Weather.,0
17533,"I'm traveling to Zimbabwe in two days, what will the weather be like, please?",Get Weather.,0
17534,What weather is expected this Friday at 8pm?,Get Weather.,0
17535,Give me information on the weather forecast for Monday the 1st at 10am.,Get Weather.,0
17536,What is the weather going to be like tomorrow in Arizona?,Get Weather.,0
17537,What's the outlook for the first day of the school summer holidays?,Get Weather.,0
17538,Can your share the predicition for the weather this weekend in Spain?,Get Weather.,0
17539,What is your opinion about the temperature for next Monday?,Get Weather.,0
17540,Please advise the forecast for Easter Sunday at 2pm.,Get Weather.,0
17541,What do you think about the forecast for 2pm tomorrow?,Get Weather.,0
17542,How it will be like in Portugal next month?,Get Weather.,0
17543,What will the weather be like in Bristol on Friday?,Get Weather.,0
17544,Can you guess the climate for next week here?,Get Weather.,0
17545,Is it going to be sunny in Surrey this Sunday?,Get Weather.,0
17546,Is Sunday a rainy day in Bristol?,Get Weather.,0
17547,what will the weather be like over the weekend in Norfolk UK.,Get Weather.,0
17548,Is it hot in Bristol this Sunday?,Get Weather.,0
17549,Could you tell me the Weather forecast for tomorrow.,Get Weather.,0
17550,I would like to know the weather forecast for Perth Australia Please,Get Weather.,0
17551,Weather for Auckland for the 17th of May please.,Get Weather.,0
17552,The party is on the 28th May at 6pm at 8pm will I need an umbrella?,Get Weather.,0
17553,What will the weather be like in London on Friday?,Get Weather.,0
17554,"Travelling  to Seville, Spain on 5th June forecast for that week please",Get Weather.,0
17555,Whats the forecast for New York next Week?,Get Weather.,0
17556,Whats it going to be like at 5pm for the next three days?,Get Weather.,0
17557,"we are going to Spain next Thursday, what kind of weather should we expect?",Get Weather.,0
17558,Whats the weather for 14th June in Spain?,Get Weather.,0
17559,"If I go for a walk at 3am in the morning here in Sheffield, what will the weather be like?",Get Weather.,0
17560,What sort of weather should I be ready for in Malaga on the 6th of June?,Get Weather.,0
17561,What will the weather be like in Sutton in Ashfield on Friday?,Get Weather.,0
17562,"I feel like going for a ride to Rome tomorrow morning, what's the forecast?",Get Weather.,0
17563,"First Tuesday of April in Missouri, what type of weather should I prepare for?",Get Weather.,0
17564,What will the forecast be for this coming Tuesday afternoon?,Get Weather.,0
17565,Tell me the weather in Spain next week,Get Weather.,0
17566,What will be the weather at 2pm,Get Weather.,0
17567,What's the forecast for tomorrow,Get Weather.,0
17568,Hey bot what will the weather be like this Sunday evening in Manchester,Get Weather.,0
17569,What s the temperature in chicago,Get Weather.,0
17570,Hey bot will it be frosty tomorrow morning at 6am in Manchester,Get Weather.,0
17571,Hey bot how will the weather be in Benidorm Spain this weekend,Get Weather.,0
17572,Hep bot please let me know how the weather will be in Altrincham on Wednesday morning,Get Weather.,0
17573,Please tell me the morning forecast for Belize on Wednesday the 6th ?,Get Weather.,0
17574,What is the weather please for North Dakota at 1800 hrs today ?,Get Weather.,0
17575,When I land in Toronto at 4pm will it be raining?,Get Weather.,0
17576,Will I need an umbrella in Cape Town this afternoon?,Get Weather.,0
17577,can i get the weather in London for Saturday 18th please,Get Weather.,0
17578,find for me please the weather outlook in Scotland at 5pm on the 17th,Get Weather.,0
17579,what's the weather going to be when i get to London tomorrow,Get Weather.,0
17580,tell me the forecast over this coming weekend in Scotland,Get Weather.,0
17581,What will the weather be like on Tuesday when we get to Albufeira?,Get Weather.,0
17582,What kind of weather can we expect in Texas this weekend?,Get Weather.,0
17583,Show me the weather in Glasgow on Friday morning.,Get Weather.,0
17584,I want to know the weather for Edinburgh for 2nd June.,Get Weather.,0
17585,Say the weather for July in Bulgaria.,Get Weather.,0
17586,What is the weather in Newcastle next week?,Get Weather.,0
17587,Hows the weather in york tomorrow afternoon?,Get Weather.,0
17588,show me the weather in split and Zagreb for next week?,Get Weather.,0
17589,Tell me the weather tomorrow at 12pm in Devon,Get Weather.,0
17590,Can you give me the weather forecast for May Bank Holiday weekend in London,Get Weather.,0
17591,Please let me know the weather forecast for 1pm today,Get Weather.,0
17592,I need to know the weather for next Monday at Grecce.,Get Weather.,0
17593,It will be warm day on this Thrusday in England?,Get Weather.,0
17594,What will Friday's weather be like on Italy?,Get Weather.,0
17595,"I need the weather in Prague by 0400 hours on Sunday, the 19th of May",Get Weather.,0
17596,Give me the weather detail in Sheffield on Id el Fitr day,Get Weather.,0
17597,What is the Christmas day weather forecast in Ethiopia?,Get Weather.,0
17598,Let me know the forecast for Whitby UK this weekend,Get Weather.,0
17599,How's the weather going to be this weekend at Wembley?,Get Weather.,0
17600,How is the weather going to be like in Lisbon for the next week when I'm there?,Get Weather.,0
17601,What's the weather going to be like in Scotland tomorrow?,Get Weather.,0
17602,What will the weather be like in London on Thanksgiving Day?,Get Weather.,0
17603,What is the weather like on Saturday evening?,Get Weather.,0
17604,Give me the weather forecast for Christmas Day in London.,Get Weather.,0
17605,I want to know the weather forecast for Tuesday in Berlin.,Get Weather.,0
17606,What is the weather going to be like in Cornwall this weekend?,Get Weather.,0
17607,Give me weather forecast for June 12th at 5pm,Get Weather.,0
17608,What's the weather looking like for the Algarve next week?,Get Weather.,0
17609,What's the forecast for 2pm tomorrow in Lancashire?,Get Weather.,0
17610,Tell me the forecast for Monday 20th May at 10am.,Get Weather.,0
17611,Tell me the weather for preston tomorrow afternoon.,Get Weather.,0
17612,"Weather information for 15th of June in Antalya, Turkey",Get Weather.,0
17613,Forecast weather 5 pm in London,Get Weather.,0
17614,Conditions of weather for 4th of July in the United States,Get Weather.,0
17615,Tell me how the weather is going to be at 7pm on Sunday?,Get Weather.,0
17616,Tell me the weather for Dublin tomorrow at sunrise,Get Weather.,0
17617,Tell me the weather for London this weekend,Get Weather.,0
17618,What will the weather be in Tokyo at 2pm?,Get Weather.,0
17619,What will the weather be like in London tomorrow afternoon?,Get Weather.,0
17620,What is the weather like this morning in Texas?,Get Weather.,0
17621,Tell me what the weather is like this morning in Texas?,Get Weather.,0
17622,Is it going to snow on Christmas day in London?,Get Weather.,0
17623,"What will the temperature be like in Moscow, Russia tomorrow morning?",Get Weather.,0
17624,"How is the weather going to be in Munich, Germany on May 27th?",Get Weather.,0
17625,What's the weather forecast for tomorrow at 8am?,Get Weather.,0
17626,Tell me about the weather on Tuesday at 2pm.,Get Weather.,0
17627,Can I have information on the weather in Rhyl on Wednesday?,Get Weather.,0
17628,What is the forecast like for Wrexham tomorrow at 9am?,Get Weather.,0
17629,what will the weather be like on friday the 17th may in Hawaii?,Get Weather.,0
17630,"this weekend in Spain, what will the weather be like?",Get Weather.,0
17631,"at 7 in the evening, what can I expect the weather to be like in Australia",Get Weather.,0
17632,Weather outlook for 9am 12th february,Get Weather.,0
17633,Weather forcast 6pm,Get Weather.,0
17634,What will be the weather this saturday in Chester,Get Weather.,0
17635,Weather outlook for tuesday 8pm,Get Weather.,0
17636,Tell me the forecast for Chanukah in Tel Aviv,Get Weather.,0
17637,What will be the weather in Rome next weekend?,Get Weather.,0
17638,What weather can I expect at 18:00?,Get Weather.,0
17639,"Whats the weather forecast for Friday at 2pm in Aberdeen, Scotland",Get Weather.,0
17640,Tell me the forecast for Christmas in Sweden,Get Weather.,0
17641,What does the weather look like for the 17th of May in Denmark,Get Weather.,0
17642,Do you know the weather for France on the 23rd of May at 4pm,Get Weather.,0
17643,How is the weather going to be on Sunday after 4pm?,Get Weather.,0
17644,Tell me the weather condition in Norwich at 5pm,Get Weather.,0
17645,How is the weather like on Easter weekend at night in Lake District?,Get Weather.,0
17646,Tell me the weather forecast for London on the 28th of May.,Get Weather.,0
17647,what will the weather be like on the 5th of march at 7pm,Get Weather.,0
17648,How is the weather looking between now and tomorrow till 7pm,Get Weather.,0
17649,can you tell me the forecast for friday and throughout the weekened,Get Weather.,0
17650,What is the forecast for Christmas and Christmas eve,Get Weather.,0
17651,how warm till it be on the 7th at nine forty,Get Weather.,0
17652,Tell me the outlook for London tomorrow.,Get Weather.,0
